modularity_classical,modularity_quantum,communities,run_time_dwave,energy,counts,sample,communities_class_louvain,time_louvain
0.646604033838303,0.6424778446729537,"[{2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 22, 23, 24, 25, 26, 27, 30, 31, 60, 61, 64, 65, 84, 85, 88, 89}, {34, 35, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 58, 59, 66, 67}, {0, 1, 16, 17, 19, 28, 29, 32, 33, 56, 57, 62, 63, 68, 69, 78, 79, 80, 81, 82, 83}, {36, 37, 38, 39, 40, 41, 70, 71, 72, 73, 74, 75, 76, 77, 20, 21, 86, 87}]",5202.101,-269.14841849148405,[31. 20. 21. 18.],"{0: 2, 1: 2, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0, 15: 0, 16: 2, 17: 2, 18: 0, 19: 2, 20: 3, 21: 3, 22: 0, 23: 0, 24: 0, 25: 0, 26: 0, 27: 0, 28: 2, 29: 2, 30: 0, 31: 0, 32: 2, 33: 2, 34: 1, 35: 1, 36: 3, 37: 3, 38: 3, 39: 3, 40: 3, 41: 3, 42: 1, 43: 1, 44: 1, 45: 1, 46: 1, 47: 1, 48: 1, 49: 1, 50: 1, 51: 1, 52: 1, 53: 1, 54: 1, 55: 1, 56: 2, 57: 2, 58: 1, 59: 1, 60: 0, 61: 0, 62: 2, 63: 2, 64: 0, 65: 0, 66: 1, 67: 1, 68: 2, 69: 2, 70: 3, 71: 3, 72: 3, 73: 3, 74: 3, 75: 3, 76: 3, 77: 3, 78: 2, 79: 2, 80: 2, 81: 2, 82: 2, 83: 2, 84: 0, 85: 0, 86: 3, 87: 3, 88: 0, 89: 0}","[{0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 60, 61}, {70, 71, 72, 73, 74, 75, 76, 77, 20, 21, 36, 37, 38, 39, 40, 41}, {42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 58, 59}, {1, 68, 69, 78, 79, 80, 81, 17, 16, 19, 83, 28, 29, 32, 33, 56, 57, 62, 63}, {64, 65, 2, 3, 4, 67, 66, 84, 85, 22, 23, 88, 89, 26, 27, 25, 24, 30, 31, 34, 35}, {82, 86, 87}]",0.00899648666381836
