,result,prop,energy
1,000001,0.022240917497725575,25.0
9,001001,0.025358495159372853,26.0
18,010010,0.0287353767772998,27.0
26,011010,0.03167890470352437,28.0
38,100110,0.03121067941345254,28.0
29,011101,0.022049115699627184,29.0
5,000101,0.025565756449645483,30.0
33,100001,0.02708543331318545,31.0
42,101010,0.029833406821657728,32.0
22,010110,0.0328024852191508,32.0
20,010100,0.025332562497630877,36.0
6,000110,0.026777118094461205,38.0
34,100010,0.02743903814933709,39.0
41,101001,0.029615530131000285,40.0
24,011000,0.025325637528837187,48.0
45,101101,0.02063577989355096,49.0
10,001010,0.026034645642887398,50.0
17,010001,0.027379162322479812,51.0
37,100101,0.0304282637654806,52.0
16,010000,0.020797695314349503,63.0
36,100100,0.02558462389169658,64.0
2,000010,0.0230021928470731,65.0
25,011001,0.030460924313384017,68.0
13,001101,0.018939065516834355,83.0
40,101000,0.025266689414272042,84.0
30,011110,0.02047407867241248,85.0
21,010101,0.030993398858216833,88.0
4,000100,0.017939194047964083,106.0
32,100000,0.021027914288091316,107.0
8,001000,0.01804056088292038,134.0
46,101110,0.018367643744142494,137.0
0,000000,0.014641987482976293,165.0
53,110101,0.013437458929342231,166.0
28,011100,0.018087116268883076,201.0
57,111001,0.012573112719912276,202.0
14,001110,0.017248902573135473,203.0
49,110001,0.012622824713219063,241.0
44,101100,0.016982569652333208,285.0
54,110110,0.010203056077345223,334.0
12,001100,0.013352272461400014,383.0
58,111010,0.009245132488701742,386.0
50,110010,0.009537103620141346,441.0
61,111101,0.008363965044061287,499.0
52,110100,0.010453710304626489,562.0
56,111000,0.009633718650651595,630.0
48,110000,0.00913935821563204,701.0
62,111110,0.005406716925080272,779.0
23,010111,0.0013135160330612918,1028.0
60,111100,0.005614214260783539,1119.0
27,011011,0.0008225898046037149,1120.0
19,010011,0.0011551924312746965,1215.0
39,100111,0.0005683745196440726,1216.0
43,101011,0.00032064654214611533,1316.0
7,000111,0.0011119192169934,1418.0
35,100011,0.00040823613231261824,1419.0
11,001011,0.0006842322007216115,1526.0
3,000011,0.0011265409411468116,1637.0
31,011111,0.0002764201805869296,1753.0
47,101111,0.0003491424838558905,1997.0
15,001111,0.00047640441360800043,2255.0
55,110111,0.002436548717426006,2674.0
59,111011,0.0024207091565270566,2822.0
51,110011,0.002161469518524022,2973.0
63,111111,0.0014025464476663928,3791.0
