,result,prop,energy
1,000001,0.0220261252625512,25.0
9,001001,0.028276124747531033,26.0
18,010010,0.033656119394265244,27.0
26,011010,0.0345966113864697,28.0
38,100110,0.03352922896107754,28.0
29,011101,0.025442426476751177,29.0
5,000101,0.028411220531643248,30.0
33,100001,0.031274041065517504,31.0
42,101010,0.031476675910748264,32.0
22,010110,0.036323492409871413,32.0
20,010100,0.025628356902795142,36.0
6,000110,0.030920033767018632,38.0
34,100010,0.03165233110828889,39.0
41,101001,0.032582519491214205,40.0
24,011000,0.025971397143485737,48.0
45,101101,0.02345031897353652,49.0
10,001010,0.030026166752070628,50.0
17,010001,0.03179529903779517,51.0
37,100101,0.0337315655093915,52.0
16,010000,0.016646899674134255,63.0
36,100100,0.026734554822491582,64.0
2,000010,0.024387173260474036,65.0
25,011001,0.03409347304586049,68.0
13,001101,0.019336022374182388,83.0
40,101000,0.02669503621345877,84.0
30,011110,0.02290535752383269,85.0
21,010101,0.03484639875751993,88.0
4,000100,0.010876689268778033,106.0
32,100000,0.017741382644021083,107.0
8,001000,0.011311784396151915,134.0
46,101110,0.019977912702775685,137.0
0,000000,0.005741000871087859,165.0
53,110101,0.014903502776141213,166.0
28,011100,0.015205981061955627,201.0
57,111001,0.013745344968399607,202.0
14,001110,0.0182319665622327,203.0
49,110001,0.012564679714134464,241.0
44,101100,0.014812931662724802,285.0
54,110110,0.010957275798554721,334.0
12,001100,0.006021605687295902,383.0
58,111010,0.009757252443530066,386.0
50,110010,0.00939464274810086,441.0
61,111101,0.007065014443913699,499.0
52,110100,0.006531564361690052,562.0
56,111000,0.006100820291729052,630.0
48,110000,0.004011001027763406,701.0
62,111110,0.004333378443234808,779.0
23,010111,9.236599412075168e-05,1028.0
60,111100,0.0025114759483700795,1119.0
27,011011,2.74497883185881e-05,1120.0
19,010011,8.700751709928863e-05,1215.0
39,100111,6.050701876896358e-05,1216.0
43,101011,0.00012085638220963606,1316.0
7,000111,0.00010609756472878322,1418.0
35,100011,6.6052488496357e-05,1419.0
11,001011,9.95643370825605e-05,1526.0
3,000011,8.40032928051192e-05,1637.0
31,011111,8.666274837694477e-05,1753.0
47,101111,0.00018940700807610098,1997.0
15,001111,0.0001478846447520313,2255.0
55,110111,9.677822518357525e-05,2674.0
59,111011,6.836490098666865e-05,2822.0
51,110011,0.00015314609406551433,2973.0
63,111111,0.0003016736683512343,3791.0
