,result,prop,energy
1,000001,0.01669554250813249,25.0
9,001001,0.027769179213323773,26.0
18,010010,0.03854071769175251,27.0
26,011010,0.04345335556067324,28.0
38,100110,0.04213545754901009,28.0
29,011101,0.03010723834815539,29.0
5,000101,0.027181820974109636,30.0
33,100001,0.03603408850615813,31.0
42,101010,0.03951680114793869,32.0
22,010110,0.04553050402687254,32.0
20,010100,0.01578947632421995,36.0
6,000110,0.03121301661891038,38.0
34,100010,0.037125486296488444,39.0
41,101001,0.041734079058104195,40.0
24,011000,0.017009185897397534,48.0
45,101101,0.027927045244616807,49.0
10,001010,0.03107744111568036,50.0
17,010001,0.03583004112020727,51.0
37,100101,0.04317359827162792,52.0
16,010000,0.006349501459642937,63.0
36,100100,0.0183376311325087,64.0
2,000010,0.020401726623007405,65.0
25,011001,0.04367067440149422,68.0
13,001101,0.01753102138267083,83.0
40,101000,0.019368715676652444,84.0
30,011110,0.027275042654394836,85.0
21,010101,0.04450434348161856,88.0
4,000100,0.002189976788048248,106.0
32,100000,0.00789480518466553,107.0
8,001000,0.002509396598812117,134.0
46,101110,0.023935637814454132,137.0
0,000000,0.0007561032968128803,165.0
53,110101,0.01626587261557087,166.0
28,011100,0.008822331737759299,201.0
57,111001,0.015038020358295531,202.0
14,001110,0.01786200408202402,203.0
49,110001,0.012381140360011318,241.0
44,101100,0.009657781577714207,285.0
54,110110,0.012322965144897235,334.0
12,001100,0.0010385454357845557,383.0
58,111010,0.010989200527713211,386.0
50,110010,0.009842739774388834,441.0
61,111101,0.007192289953854244,499.0
52,110100,0.003586697173516843,562.0
56,111000,0.0035924684778298093,630.0
48,110000,0.0012878891348285025,701.0
62,111110,0.004633325392962307,779.0
23,010111,5.353336882413176e-05,1028.0
60,111100,0.001339552030076564,1119.0
27,011011,4.2784849931704425e-05,1120.0
19,010011,6.25366254528571e-05,1215.0
39,100111,0.0001317499156431025,1216.0
43,101011,0.00020954897934989195,1316.0
7,000111,0.00011664070539545431,1418.0
35,100011,0.00011773831523213409,1419.0
11,001011,0.00013630784321127157,1526.0
3,000011,9.831285321744113e-05,1637.0
31,011111,5.8742052208802624e-05,1753.0
47,101111,0.0001223746466033955,1997.0
15,001111,0.00010263620517852753,2255.0
55,110111,5.779047783690372e-06,2674.0
59,111011,1.935935870420412e-06,2822.0
51,110011,1.9804450968208234e-05,2973.0
63,111111,0.00029809845972766355,3791.0
