,result,prop,energy
1,000001,0.015625000000207005,25.0
9,001001,0.015625000000121944,26.0
18,010010,0.015625000000014027,27.0
26,011010,0.015624999999914308,28.0
38,100110,0.015624999999902803,28.0
29,011101,0.015624999999910929,29.0
5,000101,0.01562500000014164,30.0
33,100001,0.01562500000001438,31.0
42,101010,0.015624999999883833,32.0
22,010110,0.015624999999933945,32.0
20,010100,0.015625000000382014,36.0
6,000110,0.015625000000111147,38.0
34,100010,0.015624999999984098,39.0
41,101001,0.01562499999991528,40.0
24,011000,0.01562500000036352,48.0
45,101101,0.01562499999988165,49.0
10,001010,0.015625000000092742,50.0
17,010001,0.01562500000004703,51.0
37,100101,0.015624999999935517,52.0
16,010000,0.015625000000435058,63.0
36,100100,0.01562500000035309,64.0
2,000010,0.015625000000178947,65.0
25,011001,0.015624999999948444,68.0
13,001101,0.01562500000007706,83.0
40,101000,0.015625000000335294,84.0
30,011110,0.015624999999884618,85.0
21,010101,0.015624999999969396,88.0
4,000100,0.015625000000505138,106.0
32,100000,0.015625000000407393,107.0
8,001000,0.015625000000487888,134.0
46,101110,0.015624999999858058,137.0
0,000000,0.01562500000054591,165.0
53,110101,0.015624999999845377,166.0
28,011100,0.0156250000003113,201.0
57,111001,0.015624999999829045,202.0
14,001110,0.015625000000055702,203.0
49,110001,0.015624999999916882,241.0
44,101100,0.015625000000286972,285.0
54,110110,0.015624999999828273,334.0
12,001100,0.015625000000428303,383.0
58,111010,0.015624999999813219,386.0
50,110010,0.015624999999902241,441.0
61,111101,0.015624999999803685,499.0
52,110100,0.015625000000233546,562.0
56,111000,0.015625000000219647,630.0
48,110000,0.01562500000028049,701.0
62,111110,0.015624999999795702,779.0
23,010111,0.01562499999969317,1028.0
60,111100,0.015625000000179606,1119.0
27,011011,0.015624999999681383,1120.0
19,010011,0.015624999999758547,1215.0
39,100111,0.01562499999967766,1216.0
43,101011,0.015624999999666541,1316.0
7,000111,0.015624999999840974,1418.0
35,100011,0.015624999999744267,1419.0
11,001011,0.0156249999998304,1526.0
3,000011,0.015624999999894085,1637.0
31,011111,0.015624999999668255,1753.0
47,101111,0.015624999999657314,1997.0
15,001111,0.015624999999809926,2255.0
55,110111,0.015624999999636298,2674.0
59,111011,0.015624999999629071,2822.0
51,110011,0.015624999999695556,2973.0
63,111111,0.01562499999962812,3791.0
