,result,prop,energy
1,000001,0.018564382132179556,25.0
9,001001,0.028325670465313667,26.0
18,010010,0.037313605042523575,27.0
26,011010,0.040646543121957424,28.0
38,100110,0.039385165262582025,28.0
29,011101,0.028680192827531533,29.0
5,000101,0.02798496938708552,30.0
33,100001,0.03477681111637212,31.0
42,101010,0.036908330259805465,32.0
22,010110,0.04266075766313335,32.0
20,010100,0.019091455419691164,36.0
6,000110,0.031572752106392855,38.0
34,100010,0.03562191454120124,39.0
41,101001,0.03875844578017135,40.0
24,011000,0.02007631144809545,48.0
45,101101,0.026523153567149634,49.0
10,001010,0.03115912215595636,50.0
17,010001,0.034861982233047706,51.0
37,100101,0.04013577963639363,52.0
16,010000,0.009231558945005783,63.0
36,100100,0.021269252094509725,64.0
2,000010,0.021930356373778586,65.0
25,011001,0.040599743446317754,68.0
13,001101,0.018280640548532595,83.0
40,101000,0.02198080628668226,84.0
30,011110,0.025905593801929302,85.0
21,010101,0.04144419925609687,88.0
4,000100,0.004095965778058966,106.0
32,100000,0.01078468278464418,107.0
8,001000,0.004532297254777886,134.0
46,101110,0.022653708122941187,137.0
0,000000,0.001465710503056944,165.0
53,110101,0.015826855327282768,166.0
28,011100,0.010788429035971464,201.0
57,111001,0.014603003762666949,202.0
14,001110,0.01814924512416305,203.0
49,110001,0.012456270030212524,241.0
44,101100,0.011294975236278149,285.0
54,110110,0.011843423671451645,334.0
12,001100,0.0020691774256126763,383.0
58,111010,0.010540658435924409,386.0
50,110010,0.00968526450505082,441.0
61,111101,0.00708542214919453,499.0
52,110100,0.004411926058650306,562.0
56,111000,0.004299559532428662,630.0
48,110000,0.0019633213023104094,701.0
62,111110,0.004472358253101534,779.0
23,010111,5.5978647020359475e-05,1028.0
60,111100,0.001650819513266153,1119.0
27,011011,4.072851930439864e-05,1120.0
19,010011,6.714906623869234e-05,1215.0
39,100111,0.0001279673459800926,1216.0
43,101011,0.00020747682801913197,1316.0
7,000111,0.00012348106351605105,1418.0
35,100011,0.00011806435094162179,1419.0
11,001011,0.00014171694954959947,1526.0
3,000011,0.00010520278201656981,1637.0
31,011111,6.39063999820026e-05,1753.0
47,101111,0.00013666941989060188,1997.0
15,001111,0.00011204243842298766,2255.0
55,110111,6.990831253469233e-06,2674.0
59,111011,2.938137226901151e-07,2822.0
51,110011,2.9285569490198978e-05,2973.0
63,111111,0.0003004772481623081,3791.0
