,result,prop,energy
1,000001,0.021997150726859295,25.0
9,001001,0.025016902592358926,26.0
18,010010,0.02843742180245908,27.0
26,011010,0.03189565369415617,28.0
38,100110,0.03150970374583698,28.0
29,011101,0.021809504999317064,29.0
5,000101,0.02520104145494133,30.0
33,100001,0.026840669161761067,31.0
42,101010,0.03018956643150294,32.0
22,010110,0.03296326915480614,32.0
20,010100,0.024863318522205462,36.0
6,000110,0.026339339562560835,38.0
34,100010,0.027245517363001966,39.0
41,101001,0.029787888597506525,40.0
24,011000,0.02485882034008045,48.0
45,101101,0.020453178690406294,49.0
10,001010,0.025639488722660517,50.0
17,010001,0.027068057788390158,51.0
37,100101,0.030568108476106724,52.0
16,010000,0.020682204362496157,63.0
36,100100,0.025090720836042565,64.0
2,000010,0.022622328314090966,65.0
25,011001,0.030542014809186297,68.0
13,001101,0.0187603480602231,83.0
40,101000,0.02478393174053672,84.0
30,011110,0.02035208019906922,85.0
21,010101,0.03104702178712034,88.0
4,000100,0.018137197391350328,106.0
32,100000,0.02084703897635975,107.0
8,001000,0.01820364223348562,134.0
46,101110,0.0183224436285752,137.0
0,000000,0.015279238567717034,165.0
53,110101,0.013171032916801374,166.0
28,011100,0.018024556478994664,201.0
57,111001,0.012318983710879597,202.0
14,001110,0.017033323481849934,203.0
49,110001,0.012483255636343352,241.0
44,101100,0.016878997107148283,285.0
54,110110,0.010039698496852413,334.0
12,001100,0.01383919084435711,383.0
58,111010,0.00909182377897283,386.0
50,110010,0.00942890197144686,441.0
61,111101,0.008332584665131506,499.0
52,110100,0.01065930098818481,562.0
56,111000,0.009804415117141113,630.0
48,110000,0.009539384383035057,701.0
62,111110,0.005377321408441351,779.0
23,010111,0.0016435164211857966,1028.0
60,111100,0.005832588622012512,1119.0
27,011011,0.001081417345350211,1120.0
19,010011,0.001371479758997714,1215.0
39,100111,0.0008156307854030562,1216.0
43,101011,0.0005079308807830101,1316.0
7,000111,0.001352552274948388,1418.0
35,100011,0.0005392360628567647,1419.0
11,001011,0.0008638657874571617,1526.0
3,000011,0.0013756210511094802,1637.0
31,011111,0.0002737549328473086,1753.0
47,101111,0.00034965951466438646,1997.0
15,001111,0.0005584165604890914,2255.0
55,110111,0.002874018925893855,2674.0
59,111011,0.0028932609948475246,2822.0
51,110011,0.0025335582341593195,2973.0
63,111111,0.0017559081282268797,3791.0
