,result,prop,energy
1,000001,0.022386610379912464,25.0
9,001001,0.028120469089366426,26.0
18,010010,0.03305650539053397,27.0
26,011010,0.03382119890036315,28.0
38,100110,0.032792783743474926,28.0
29,011101,0.024998367241839285,29.0
5,000101,0.028305504325403255,30.0
33,100001,0.030727128081307394,31.0
42,101010,0.030812777517855973,32.0
22,010110,0.035489465587476315,32.0
20,010100,0.026319187241686,36.0
6,000110,0.030652078012380866,38.0
34,100010,0.03105463052824201,39.0
41,101001,0.03181311982798284,40.0
24,011000,0.026573853428811363,48.0
45,101101,0.02304362973412552,49.0
10,001010,0.029718199807212395,50.0
17,010001,0.031278368919657046,51.0
37,100101,0.0329213863602286,52.0
16,010000,0.017683170242405705,63.0
36,100100,0.027266620270041217,64.0
2,000010,0.024573958180900482,65.0
25,011001,0.0332632239558167,68.0
13,001101,0.019416925845997707,83.0
40,101000,0.027134070428313357,84.0
30,011110,0.022517440361214953,85.0
21,010101,0.03399098436427136,88.0
4,000100,0.012032770596791711,106.0
32,100000,0.018664654867795952,107.0
8,001000,0.012432127799309058,134.0
46,101110,0.019652161416512885,137.0
0,000000,0.006690303827058317,165.0
53,110101,0.014789485032300279,166.0
28,011100,0.01579987403222466,201.0
57,111001,0.013649277153133145,202.0
14,001110,0.01819285465779816,203.0
49,110001,0.012591369481782152,241.0
44,101100,0.015274554280073528,285.0
54,110110,0.010871476669504929,334.0
12,001100,0.006765864554993494,383.0
58,111010,0.00969002727341332,386.0
50,110010,0.009385337684371572,441.0
61,111101,0.007118280163942725,499.0
52,110100,0.006889487543021094,562.0
56,111000,0.0064088287866941734,630.0
48,110000,0.004388130036744759,701.0
62,111110,0.004364662812358226,779.0
23,010111,0.00011530698684169709,1028.0
60,111100,0.002677816936528082,1119.0
27,011011,3.277187007194574e-05,1120.0
19,010011,9.959646108882166e-05,1215.0
39,100111,4.6887526828309236e-05,1216.0
43,101011,9.765256410734262e-05,1316.0
7,000111,0.00010092116228400232,1418.0
35,100011,5.147493642408862e-05,1419.0
11,001011,8.377347598166389e-05,1526.0
3,000011,7.425885488547919e-05,1637.0
31,011111,9.299636024082516e-05,1753.0
47,101111,0.0002018511337043438,1997.0
15,001111,0.00015570214293016997,2255.0
55,110111,0.0001495917018889817,2674.0
59,111011,0.00011546134841291229,2822.0
51,110011,0.00020953665169303663,2973.0
63,111111,0.0003112134494251411,3791.0
