,result,prop,energy
1,000001,0.020595001548737016,25.0
9,001001,0.02231752711538788,26.0
18,010010,0.024664971968755577,27.0
26,011010,0.02780601082049439,28.0
38,100110,0.02777903416716626,28.0
29,011101,0.021879227298407276,29.0
5,000101,0.022315390752633335,30.0
33,100001,0.02393465005324296,31.0
42,101010,0.02730367337749098,32.0
22,010110,0.02810283909078464,32.0
20,010100,0.021385607143152567,36.0
6,000110,0.022770535972104204,38.0
34,100010,0.024230350435157325,39.0
41,101001,0.026712423845688893,40.0
24,011000,0.02139091036195837,48.0
45,101101,0.021117021489259587,49.0
10,001010,0.022462638442632785,50.0
17,010001,0.023770616467336657,51.0
37,100101,0.026869886639466954,52.0
16,010000,0.01968075156703722,63.0
36,100100,0.0213897627928077,64.0
2,000010,0.020498484299729662,65.0
25,011001,0.026627249485646882,68.0
13,001101,0.01893271571322415,83.0
40,101000,0.021220875698200185,84.0
30,011110,0.021098187216257162,85.0
21,010101,0.026601089206069246,88.0
4,000100,0.01851830524298785,106.0
32,100000,0.01946254052559837,107.0
8,001000,0.018367645165636968,134.0
46,101110,0.019864412050763332,137.0
0,000000,0.01748456384419572,165.0
53,110101,0.01619286891637596,166.0
28,011100,0.018205770263828462,201.0
57,111001,0.015402368743650544,202.0
14,001110,0.01742297763222708,203.0
49,110001,0.01488038545133837,241.0
44,101100,0.017189051999648496,285.0
54,110110,0.013928818308122776,334.0
12,001100,0.01565249901039234,383.0
58,111010,0.013028313634433063,386.0
50,110010,0.012420706807270244,441.0
61,111101,0.010401660298134193,499.0
52,110100,0.013448707046792647,562.0
56,111000,0.01263466440543846,630.0
48,110000,0.012227832841934298,701.0
62,111110,0.007777745191494713,779.0
23,010111,0.006949073750580066,1028.0
60,111100,0.008057552115958742,1119.0
27,011011,0.005942374699656423,1120.0
19,010011,0.005688273915908332,1215.0
39,100111,0.005250612741816993,1216.0
43,101011,0.004384656001025015,1316.0
7,000111,0.0052293957259264305,1418.0
35,100011,0.0041765925392960096,1419.0
11,001011,0.00442605344883651,1526.0
3,000011,0.004525520324219115,1637.0
31,011111,0.001599136155419221,1753.0
47,101111,0.0009031506703056029,1997.0
15,001111,0.0015148253481066232,2255.0
55,110111,0.0005830471210109192,2674.0
59,111011,0.0006187084441361014,2822.0
51,110011,0.0008547937678926394,2973.0
63,111111,0.0013269628807959755,3791.0
