,result,prop,energy
1,000001,0.023202909492178778,25.0
9,001001,0.027208777542973208,26.0
18,010010,0.030799984264673123,27.0
26,011010,0.03151850427899845,28.0
38,100110,0.03068042028504473,28.0
29,011101,0.02345414006831967,29.0
5,000101,0.02750525213683752,30.0
33,100001,0.02874416631555788,31.0
42,101010,0.028987960725474278,32.0
22,010110,0.032936809118929204,32.0
20,010100,0.02770731115283144,36.0
6,000110,0.029253040000481616,38.0
34,100010,0.028956273020602306,39.0
41,101001,0.0295524309374805,40.0
24,011000,0.02771068799189454,48.0
45,101101,0.02168365484563354,49.0
10,001010,0.028278431061119984,50.0
17,010001,0.02930303088649446,51.0
37,100101,0.03050564335528934,52.0
16,010000,0.02079370541465821,63.0
36,100100,0.028150145474666714,64.0
2,000010,0.024692616259481305,65.0
25,011001,0.030749119222655708,68.0
13,001101,0.019531446603718305,83.0
40,101000,0.027777829913141188,84.0
30,011110,0.021274980677327856,85.0
21,010101,0.03137161705509941,88.0
4,000100,0.016076213036087812,106.0
32,100000,0.021323828152838453,107.0
8,001000,0.016296002442193636,134.0
46,101110,0.018693186130885414,137.0
0,000000,0.01070901572538123,165.0
53,110101,0.014354782919650574,166.0
28,011100,0.017692190087064748,201.0
57,111001,0.013311401415528796,202.0
14,001110,0.017954943461051507,203.0
49,110001,0.012713250805512903,241.0
44,101100,0.01674035345477116,285.0
54,110110,0.010637951017988567,334.0
12,001100,0.009838748839140049,383.0
58,111010,0.009540695580788612,386.0
50,110010,0.009458498104878994,441.0
61,111101,0.007529177885323566,499.0
52,110100,0.008441739854884715,562.0
56,111000,0.007775221378110917,630.0
48,110000,0.006139615339037244,701.0
62,111110,0.00467922357949323,779.0
23,010111,0.00035717254768989414,1028.0
60,111100,0.0035631471711450313,1119.0
27,011011,0.00015569188757178238,1120.0
19,010011,0.0002677852374854113,1215.0
39,100111,6.0063353310042e-05,1216.0
43,101011,3.4128005258877354e-05,1316.0
7,000111,0.00016727473566555595,1418.0
35,100011,2.773006797220166e-05,1419.0
11,001011,5.9632231125685445e-05,1526.0
3,000011,9.862283196190518e-05,1637.0
31,011111,0.00013167536369533222,1753.0
47,101111,0.00025817122815992343,1997.0
15,001111,0.00019428456562817608,2255.0
55,110111,0.0006488439193526503,2674.0
59,111011,0.0005936389737045708,2822.0
51,110011,0.0006769157118244075,2973.0
63,111111,0.00046829485625973446,3791.0
