,result,prop,energy
1,000001,0.020787438851059693,25.0
9,001001,0.028514855017402217,26.0
18,010010,0.03527106114290833,27.0
26,011010,0.03696576132439246,28.0
38,100110,0.035806000410235087,28.0
29,011101,0.026741011179649977,29.0
5,000101,0.02847779235808862,30.0
33,100001,0.03278418753999062,31.0
42,101010,0.03356341598080346,32.0
22,010110,0.03883477125681861,32.0
20,010100,0.02323809312648768,36.0
6,000110,0.031437796852626244,38.0
34,100010,0.03333329989869616,39.0
41,101001,0.03496391968052225,40.0
24,011000,0.02384766484569773,48.0
45,101101,0.024662890828542547,49.0
10,001010,0.030704317534320996,50.0
17,010001,0.03317076594200972,51.0
37,100101,0.03621914173019645,52.0
16,010000,0.013579441882365756,63.0
36,100100,0.02480194821297778,64.0
2,000010,0.023599661708114478,65.0
25,011001,0.03662883534609175,68.0
13,001101,0.01901063972380607,83.0
40,101000,0.02505819512617373,84.0
30,011110,0.024081890810574828,85.0
21,010101,0.037437836319360186,88.0
4,000100,0.007770447891127263,106.0
32,100000,0.014936815714893002,107.0
8,001000,0.008258288414020465,134.0
46,101110,0.021001162536119135,137.0
0,000000,0.0035053037727130814,165.0
53,110101,0.015253120183834871,166.0
28,011100,0.013442429811893402,201.0
57,111001,0.014057377750963655,202.0
14,001110,0.018280973508233024,203.0
49,110001,0.012511997262665442,241.0
44,101100,0.013429734631318918,285.0
54,110110,0.011264583404878546,334.0
12,001100,0.004145925190117037,383.0
58,111010,0.010017649115198183,386.0
50,110010,0.009478130625175113,441.0
61,111101,0.007009448530455535,499.0
52,110100,0.005608773576343479,562.0
56,111000,0.005314605486434703,630.0
48,110000,0.003075891729861585,701.0
62,111110,0.004330636261071852,779.0
23,010111,6.431537920525766e-05,1028.0
60,111100,0.0021183688689008127,1119.0
27,011011,3.0541178175930185e-05,1120.0
19,010011,7.324405496988631e-05,1215.0
39,100111,9.857908873313486e-05,1216.0
43,101011,0.00017339448821606778,1316.0
7,000111,0.00012091335464191173,1418.0
35,100011,9.905196416005064e-05,1419.0
11,001011,0.00013104759352223502,1526.0
3,000011,0.00010313221848580188,1637.0
31,011111,7.422406482925003e-05,1753.0
47,101111,0.0001622975296962098,1997.0
15,001111,0.000130069461700822,2255.0
55,110111,2.766031015945907e-05,2674.0
59,111011,1.1669497069012354e-05,2822.0
51,110011,6.847298586408937e-05,2973.0
63,111111,0.0002970879344248357,3791.0
