,result,prop,energy
1,000001,0.021858583574123763,25.0
9,001001,0.02472001089440215,26.0
18,010010,0.028067905147573374,27.0
26,011010,0.03182095227564699,28.0
38,100110,0.03150910887761567,28.0
29,011101,0.021557965464668476,29.0
5,000101,0.02489237617555538,30.0
33,100001,0.026535753571800536,31.0
42,101010,0.030257783033402996,32.0
22,010110,0.03282433291964954,32.0
20,010100,0.024644153143636563,36.0
6,000110,0.025943010231413405,38.0
34,100010,0.02696567090748792,39.0
41,101001,0.029717436548145702,40.0
24,011000,0.024627201903190312,48.0
45,101101,0.020254248844520328,49.0
10,001010,0.025274647095832072,50.0
17,010001,0.026711850756634556,51.0
37,100101,0.03045491783504827,52.0
16,010000,0.02079905277654979,63.0
36,100100,0.024825280552484005,64.0
2,000010,0.022342403941702317,65.0
25,011001,0.03037545553651077,68.0
13,001101,0.018628127955763414,83.0
40,101000,0.02451494884743037,84.0
30,011110,0.020208695828115308,85.0
21,010101,0.030844944453936218,88.0
4,000100,0.018541828717007925,106.0
32,100000,0.020879230098690034,107.0
8,001000,0.018559718519191186,134.0
46,101110,0.018256079613311847,137.0
0,000000,0.01604340521138911,165.0
53,110101,0.012975807354477531,166.0
28,011100,0.018102552119488458,201.0
57,111001,0.012126515705824173,202.0
14,001110,0.016865327296676308,203.0
49,110001,0.012370574578210159,241.0
44,101100,0.016903985728067936,285.0
54,110110,0.00996054077590109,334.0
12,001100,0.01436825840672855,383.0
58,111010,0.009016302800172137,386.0
50,110010,0.009361987596930327,441.0
61,111101,0.008253725072096239,499.0
52,110100,0.010911321249691972,562.0
56,111000,0.010018184708537797,630.0
48,110000,0.00991710071551327,701.0
62,111110,0.005328430757865321,779.0
23,010111,0.0020158110086567218,1028.0
60,111100,0.0059949788548702,1119.0
27,011011,0.0013830501072619507,1120.0
19,010011,0.0016071617199900474,1215.0
39,100111,0.0010958292190029312,1216.0
43,101011,0.0007221639395466708,1316.0
7,000111,0.0015943439343541464,1418.0
35,100011,0.0006953235555923891,1419.0
11,001011,0.0010522487679861775,1526.0
3,000011,0.0015941345550455938,1637.0
31,011111,0.0002526668768926481,1753.0
47,101111,0.0003194493080803946,1997.0
15,001111,0.0006044077346939853,2255.0
55,110111,0.0031157786276106328,2674.0
59,111011,0.003177116934544996,2822.0
51,110011,0.0027605081555946405,2973.0
63,111111,0.002077330581652273,3791.0
