,result,prop,energy
1,000001,0.24690533340612308,25.0
9,001001,0.004414273265257641,26.0
18,010010,0.006426786964485969,27.0
26,011010,0.03545920040610564,28.0
38,100110,0.040444179751399134,28.0
29,011101,0.019301220943783896,29.0
5,000101,0.02859063866348762,30.0
33,100001,0.06225875910316435,31.0
42,101010,0.006608461301722013,32.0
22,010110,0.004303741764747115,32.0
20,010100,0.03456902531118091,36.0
6,000110,0.004803961285897565,38.0
34,100010,0.010836214404124387,39.0
41,101001,0.002151184037727514,40.0
24,011000,0.033162969194698876,48.0
45,101101,0.0034639381390662934,49.0
10,001010,0.011754604511201971,50.0
17,010001,0.028042887885504072,51.0
37,100101,0.0081637052470832,52.0
16,010000,0.010382927524807035,63.0
36,100100,0.0002549704811044566,64.0
2,000010,0.03155983868312507,65.0
25,011001,0.010825200875545834,68.0
13,001101,0.0030409070510283784,83.0
40,101000,0.0015606653762018036,84.0
30,011110,0.008958609648719505,85.0
21,010101,0.0006225030292395066,88.0
4,000100,0.0097521418903396,106.0
32,100000,0.0038489353478196593,107.0
8,001000,0.009579266756518127,134.0
46,101110,0.0046163481587785365,137.0
0,000000,0.006555885420298434,165.0
53,110101,0.05653476959024457,166.0
28,011100,0.002655582822546555,201.0
57,111001,0.020641858182535222,202.0
14,001110,0.011317291481236509,203.0
49,110001,0.003657617358840214,241.0
44,101100,0.0014261795392486903,285.0
54,110110,0.004066410079393283,334.0
12,001100,7.3888856053832586e-06,383.0
58,111010,0.033930003484412406,386.0
50,110010,0.017241255676929895,441.0
61,111101,0.024130050887236996,499.0
52,110100,0.006686200143742576,562.0
56,111000,0.012159273343500365,630.0
48,110000,0.001534866729251682,701.0
62,111110,0.011965058463150113,779.0
23,010111,0.006732374577279746,1028.0
60,111100,0.0014987481809185432,1119.0
27,011011,0.0025797885014513795,1120.0
19,010011,0.008223433418575784,1215.0
39,100111,0.01569153630441329,1216.0
43,101011,0.006164836054755116,1316.0
7,000111,0.013367371950262774,1418.0
35,100011,0.0017335980011069462,1419.0
11,001011,0.0082008151121905,1526.0
3,000011,0.000952880675898714,1637.0
31,011111,0.01804107240143269,1753.0
47,101111,0.0056222606198998906,1997.0
15,001111,0.0024857232655104383,2255.0
55,110111,0.0015414248909966844,2674.0
59,111011,0.0056560725594453996,2822.0
51,110011,0.00030616224462846946,2973.0
63,111111,2.8808743060860607e-05,3791.0
