,result,prop,energy
1,000001,0.23441459731539038,25.0
9,001001,0.002539736067534555,26.0
18,010010,0.005784678394175346,27.0
26,011010,0.023566555763784566,28.0
38,100110,0.049867958381923455,28.0
29,011101,0.006084140316730929,29.0
5,000101,0.03796434819432557,30.0
33,100001,0.06641042833239716,31.0
42,101010,0.0012672001302601792,32.0
22,010110,0.01233167150787723,32.0
20,010100,0.02511643294786669,36.0
6,000110,0.0062774462649306684,38.0
34,100010,0.0009525062444470471,39.0
41,101001,0.004846966966210758,40.0
24,011000,0.021449546190772772,48.0
45,101101,0.0035853448388835822,49.0
10,001010,0.013001970946184226,50.0
17,010001,0.022068915363463306,51.0
37,100101,0.006962552611811228,52.0
16,010000,0.013025662456973657,63.0
36,100100,0.0017835476379998315,64.0
2,000010,0.020030373708194504,65.0
25,011001,0.021789510789045348,68.0
13,001101,0.0024414549394494592,83.0
40,101000,0.006963890064358113,84.0
30,011110,0.017507326923776025,85.0
21,010101,3.533297364742219e-05,88.0
4,000100,0.010175595740570607,106.0
32,100000,0.0008720352541064621,107.0
8,001000,0.007233608036524294,134.0
46,101110,0.002690299718593688,137.0
0,000000,0.010640963335627224,165.0
53,110101,0.03496411305723665,166.0
28,011100,0.004832152410292032,201.0
57,111001,0.016932481171582314,202.0
14,001110,0.013346598723493724,203.0
49,110001,0.0014841668283160153,241.0
44,101100,0.0043114496849293565,285.0
54,110110,0.007837883284939999,334.0
12,001100,0.002891605047342918,383.0
58,111010,0.03336860428866307,386.0
50,110010,0.014857261687559305,441.0
61,111101,0.026472728981086865,499.0
52,110100,0.0004242128902046257,562.0
56,111000,0.007638575488008542,630.0
48,110000,0.003489622029176187,701.0
62,111110,0.014343640684007354,779.0
23,010111,0.01389314402182649,1028.0
60,111100,0.008728512084924988,1119.0
27,011011,0.000711324479231497,1120.0
19,010011,0.005837273443052614,1215.0
39,100111,0.02404542309235306,1216.0
43,101011,0.013551929424392765,1316.0
7,000111,0.01037324226801449,1418.0
35,100011,0.010193269973281774,1419.0
11,001011,0.01221086219909286,1526.0
3,000011,0.0027059800303608746,1637.0
31,011111,0.01402106063121084,1753.0
47,101111,0.003123446210437313,1997.0
15,001111,0.010567576000369037,2255.0
55,110111,0.0020897712248041283,2674.0
59,111011,0.020664196990277224,2822.0
51,110011,0.0002570994309865083,2973.0
63,111111,0.00014819388069443692,3791.0
