,result,prop,energy
1,000001,0.2505515357804057,25.0
9,001001,0.003834610336741075,26.0
18,010010,0.00596972159379144,27.0
26,011010,0.03239333978187008,28.0
38,100110,0.04334354558541065,28.0
29,011101,0.01557411162963163,29.0
5,000101,0.030830519721446688,30.0
33,100001,0.06658106181628959,31.0
42,101010,0.004580216250649028,32.0
22,010110,0.005469632216127424,32.0
20,010100,0.03228820563496344,36.0
6,000110,0.005235177957541013,38.0
34,100010,0.006550647872242446,39.0
41,101001,0.0025518556562607606,40.0
24,011000,0.029924391068731106,48.0
45,101101,0.003004395603810189,49.0
10,001010,0.011892471582008526,50.0
17,010001,0.025346785635632193,51.0
37,100101,0.008007816530763623,52.0
16,010000,0.011257953747468376,63.0
36,100100,0.00020984234259641645,64.0
2,000010,0.02772466477199975,65.0
25,011001,0.013682303744700815,68.0
13,001101,0.0025223346063893612,83.0
40,101000,0.002955917359187453,84.0
30,011110,0.009814115329913876,85.0
21,010101,0.0004310257744769584,88.0
4,000100,0.010577803556070905,106.0
32,100000,0.0033119160468214935,107.0
8,001000,0.00963847991330313,134.0
46,101110,0.0036850347754343593,137.0
0,000000,0.0068619282301134715,165.0
53,110101,0.05398589732966186,166.0
28,011100,0.002429969241595833,201.0
57,111001,0.018112801984244704,202.0
14,001110,0.011966952262750602,203.0
49,110001,0.0030044439363357766,241.0
44,101100,0.0022761136752408907,285.0
54,110110,0.005016060442104878,334.0
12,001100,0.00030687218292920366,383.0
58,111010,0.03484729445144401,386.0
50,110010,0.016394142430064724,441.0
61,111101,0.02615970871831495,499.0
52,110100,0.00419604825625708,562.0
56,111000,0.011036004376226574,630.0
48,110000,0.0024226761834027347,701.0
62,111110,0.013928912774819158,779.0
23,010111,0.0072181698100870625,1028.0
60,111100,0.002644027799608987,1119.0
27,011011,0.002036391113016878,1120.0
19,010011,0.007997757647883408,1215.0
39,100111,0.018708059417047347,1216.0
43,101011,0.008510356103247222,1316.0
7,000111,0.01164467585819483,1418.0
35,100011,0.0035853085870232114,1419.0
11,001011,0.00946860876752955,1526.0
3,000011,0.0008402882250921828,1637.0
31,011111,0.017276373471866502,1753.0
47,101111,0.004541311221731096,1997.0
15,001111,0.0035207958928741567,2255.0
55,110111,0.000970424361812986,2674.0
59,111011,0.008027724780903118,2822.0
51,110011,0.00029688422239282694,2973.0
63,111111,2.5582021488612905e-05,3791.0
