,result,prop,energy
1,000001,0.24209399316493416,25.0
9,001001,0.0029483562694654387,26.0
18,010010,0.005837736122203461,27.0
26,011010,0.026124967816520715,28.0
38,100110,0.04849413319272096,28.0
29,011101,0.008363077049023887,29.0
5,000101,0.036094789387129754,30.0
33,100001,0.06809387469616589,31.0
42,101010,0.0019304496371015853,32.0
22,010110,0.009813987845200364,32.0
20,010100,0.027175385595007557,36.0
6,000110,0.006248576470797705,38.0
34,100010,0.0018275372210085482,39.0
41,101001,0.004058024285845393,40.0
24,011000,0.023797377800104512,48.0
45,101101,0.003366620807212548,49.0
10,001010,0.012547423209287117,50.0
17,010001,0.023028696667758402,51.0
37,100101,0.007330112469734305,52.0
16,010000,0.012926343516039634,63.0
36,100100,0.001109335498970693,64.0
2,000010,0.021886329033988988,65.0
25,011001,0.01927148078867342,68.0
13,001101,0.0022634966828446275,83.0
40,101000,0.006017765890212873,84.0
30,011110,0.014797180890009289,85.0
21,010101,8.37577468766221e-05,88.0
4,000100,0.010637963678069916,106.0
32,100000,0.0014966693260640895,107.0
8,001000,0.007994690379076762,134.0
46,101110,0.0027617892561945206,137.0
0,000000,0.009179882174048106,165.0
53,110101,0.04171328705917751,166.0
28,011100,0.0038390208959946516,201.0
57,111001,0.01693011722157362,202.0
14,001110,0.013179243036570977,203.0
49,110001,0.001856521166642927,241.0
44,101100,0.0039130963905076215,285.0
54,110110,0.006993706030255448,334.0
12,001100,0.0019675129993058874,383.0
58,111010,0.03383633946791417,386.0
50,110010,0.015174045889285392,441.0
61,111101,0.02694747832081028,499.0
52,110100,0.0010954202921485865,562.0
56,111000,0.008428887985923976,630.0
48,110000,0.003310202048224095,701.0
62,111110,0.015099060331306126,779.0
23,010111,0.011209406009343162,1028.0
60,111100,0.006594250433245359,1119.0
27,011011,0.0010273077738712966,1120.0
19,010011,0.006572642190120034,1215.0
39,100111,0.02250435608356792,1216.0
43,101011,0.012422914781362171,1316.0
7,000111,0.010028810461975011,1418.0
35,100011,0.008271990215941922,1419.0
11,001011,0.011463406876310173,1526.0
3,000011,0.0017310931260677111,1637.0
31,011111,0.015110482146432907,1753.0
47,101111,0.0034557065339527004,1997.0
15,001111,0.007811318496079599,2255.0
55,110111,0.0014182661858586684,2674.0
59,111011,0.016088442860004888,2822.0
51,110011,0.0003047424051745852,2973.0
63,111111,9.911971674194471e-05,3791.0
