,result,prop,energy
1,000001,0.24676812431763348,25.0
9,001001,0.0032606718707999427,26.0
18,010010,0.0058431824516308834,27.0
26,011010,0.02821839913079692,28.0
38,100110,0.04699649255481263,28.0
29,011101,0.010605336899873625,29.0
5,000101,0.03437524707964813,30.0
33,100001,0.06854637993001292,31.0
42,101010,0.0026304212381498306,32.0
22,010110,0.008045388820107574,32.0
20,010100,0.02886545127777248,36.0
6,000110,0.006027565255664965,38.0
34,100010,0.0029393722691319173,39.0
41,101001,0.0034819696691233046,40.0
24,011000,0.025733519576366656,48.0
45,101101,0.003179714376242456,49.0
10,001010,0.012217875915811596,50.0
17,010001,0.02372961224462556,51.0
37,100101,0.007625489691912398,52.0
16,010000,0.01256240093164891,63.0
36,100100,0.0006870692324050774,64.0
2,000010,0.023628909880426787,65.0
25,011001,0.017314076817296443,68.0
13,001101,0.00223648922784842,83.0
40,101000,0.005066734934399692,84.0
30,011110,0.012819617565592403,85.0
21,010101,0.00018024700714842603,88.0
4,000100,0.010806836804568048,106.0
32,100000,0.0020994437146989128,107.0
8,001000,0.008631419568741451,134.0
46,101110,0.0029236006936470883,137.0
0,000000,0.008199522629203149,165.0
53,110101,0.04665950500972694,166.0
28,011100,0.003166373815792138,201.0
57,111001,0.017059734341812294,202.0
14,001110,0.012854589015780762,203.0
49,110001,0.0022184673933018343,241.0
44,101100,0.003447099861731874,285.0
54,110110,0.006298119515249962,334.0
12,001100,0.0013049540586998938,383.0
58,111010,0.03425563189817681,386.0
50,110010,0.015491060946269456,441.0
61,111101,0.027111054036338893,499.0
52,110100,0.0018865309712127504,562.0
56,111000,0.009225601315783302,630.0
48,110000,0.003100394356280364,701.0
62,111110,0.015175983419805973,779.0
23,010111,0.009418761107866228,1028.0
60,111100,0.005055543712837373,1119.0
27,011011,0.0013390181157122703,1120.0
19,010011,0.007124545032542487,1215.0
39,100111,0.02134062990720293,1216.0
43,101011,0.011264585223650779,1316.0
7,000111,0.010207603090034375,1418.0
35,100011,0.006663334356205966,1419.0
11,001011,0.010864268063288843,1526.0
3,000011,0.0011925768319136613,1637.0
31,011111,0.015948464628280187,1753.0
47,101111,0.0037410272626113533,1997.0
15,001111,0.006004128061290358,2255.0
55,110111,0.0010159512186529466,2674.0
59,111011,0.012926316720673379,2822.0
51,110011,0.00032913014314752185,2973.0
63,111111,6.243299036976335e-05,3791.0
