,result,prop,energy
1,000001,0.24939104447870175,25.0
9,001001,0.004108526863600451,26.0
18,010010,0.006160234269090627,27.0
26,011010,0.03405667253716328,28.0
38,100110,0.041780974929846545,28.0
29,011101,0.017556166932701515,29.0
5,000101,0.029550592123530443,30.0
33,100001,0.06460179707153192,31.0
42,101010,0.005617752965175287,32.0
22,010110,0.004779234289486411,32.0
20,010100,0.03361202453211351,36.0
6,000110,0.004934798747473352,38.0
34,100010,0.00866883849412145,39.0
41,101001,0.002289705509258079,40.0
24,011000,0.03172048306813289,48.0
45,101101,0.0031351331317045796,49.0
10,001010,0.011871529953320357,50.0
17,010001,0.026478755219723482,51.0
37,100101,0.008057616538076575,52.0
16,010000,0.010699787323043587,63.0
36,100100,0.0001802188768575945,64.0
2,000010,0.029663434229589343,65.0
25,011001,0.012206090760816675,68.0
13,001101,0.002773835979635834,83.0
40,101000,0.002158572577955969,84.0
30,011110,0.009142502968826079,85.0
21,010101,0.0005306155707371042,88.0
4,000100,0.01021771097864143,106.0
32,100000,0.0036715335107081956,107.0
8,001000,0.009759734069517237,134.0
46,101110,0.004168796549932645,137.0
0,000000,0.006607502090152342,165.0
53,110101,0.05572093654245235,166.0
28,011100,0.0024510491641854793,201.0
57,111001,0.019166987122428435,202.0
14,001110,0.011607786160830134,203.0
49,110001,0.0033264437283937916,241.0
44,101100,0.0017966157421134012,285.0
54,110110,0.004529593086654279,334.0
12,001100,8.024681418067556e-05,383.0
58,111010,0.03464245540699968,386.0
50,110010,0.01685022324263938,441.0
61,111101,0.025145775877191134,499.0
52,110100,0.0054440449717403396,562.0
56,111000,0.011731504085722341,630.0
48,110000,0.0019923835023273498,701.0
62,111110,0.012974192429514522,779.0
23,010111,0.006854293548414369,1028.0
60,111100,0.0019572395590505996,1119.0
27,011011,0.0023235406908504487,1120.0
19,010011,0.008191750573905554,1215.0
39,100111,0.017246121531061136,1216.0
43,101011,0.007279321131340318,1316.0
7,000111,0.012528838615446748,1418.0
35,100011,0.0025141179342733967,1419.0
11,001011,0.008797098484560282,1526.0
3,000011,0.0008902279439056015,1637.0
31,011111,0.017704726927211496,1753.0
47,101111,0.005058342862572398,1997.0
15,001111,0.002889810137606398,2255.0
55,110111,0.0012554406793460614,2674.0
59,111011,0.006590610510788145,2822.0
51,110011,0.00028049022416081084,2973.0
63,111111,2.5573626953229093e-05,3791.0
