,result,prop,energy
1,000001,0.028581419832316,25.0
9,001001,0.026180981466149035,26.0
18,010010,0.022732470239011072,27.0
26,011010,0.018331837975080627,28.0
38,100110,0.01747929381334312,28.0
29,011101,0.01225786040953369,29.0
5,000101,0.027824367071639298,30.0
33,100001,0.021206908418893902,31.0
42,101010,0.01570216381526117,32.0
22,010110,0.020194715910992134,32.0
20,010100,0.042743184092837505,36.0
6,000110,0.02782439519766978,38.0
34,100010,0.020173649832743744,39.0
41,101001,0.017281083420884937,40.0
24,011000,0.04108306774192641,48.0
45,101101,0.010568440689348925,49.0
10,001010,0.02587528630833223,50.0
17,010001,0.023359929541355167,51.0
37,100101,0.01898566522374288,52.0
16,010000,0.04009724309307804,63.0
36,100100,0.04117739412099443,64.0
2,000010,0.02917930549165874,65.0
25,011001,0.019720285074377758,68.0
13,001101,0.016381365145364903,83.0
40,101000,0.03925198482730734,84.0
30,011110,0.011000160872262866,85.0
21,010101,0.02144711335074322,88.0
4,000100,0.041273553369967124,106.0
32,100000,0.039289447360224175,107.0
8,001000,0.04055031406259775,134.0
46,101110,0.009189284846041717,137.0
0,000000,0.03580571424639819,165.0
53,110101,0.005761043525913119,166.0
28,011100,0.02551707085714031,201.0
57,111001,0.005197662081235615,202.0
14,001110,0.015572078348295607,203.0
49,110001,0.006566880790329768,241.0
44,101100,0.023733304245770404,285.0
54,110110,0.004604774372827961,334.0
12,001100,0.02642927577500673,383.0
58,111010,0.0040233494363072116,386.0
50,110010,0.005444857541561155,441.0
61,111101,0.003619782265924129,499.0
52,110100,0.01249436630672152,562.0
56,111000,0.011447605435182468,630.0
48,110000,0.013214261998517189,701.0
62,111110,0.0024814820746346493,779.0
23,010111,0.00011728770383872877,1028.0
60,111100,0.00669621444600189,1119.0
27,011011,0.00019558972196890396,1120.0
19,010011,1.8521836780696967e-05,1215.0
39,100111,0.0002921158536183225,1216.0
43,101011,0.00040848854873663364,1316.0
7,000111,0.00036281065795124414,1418.0
35,100011,6.71581528234633e-05,1419.0
11,001011,0.0002656728909844156,1526.0
3,000011,0.0011521891429588226,1637.0
31,011111,0.00014358400988552863,1753.0
47,101111,0.00030114861304659417,1997.0
15,001111,8.01904208130222e-05,2255.0
55,110111,0.00024835632795131815,2674.0
59,111011,0.00031003853536412294,2822.0
51,110011,0.00012023408225471178,2973.0
63,111111,0.00036271713756649946,3791.0
