,result,prop,energy
1,000001,0.24845521439908066,25.0
9,001001,0.004235554721078668,26.0
18,010010,0.006267044110935979,27.0
26,011010,0.034687869317016555,28.0
38,100110,0.04118306587426995,28.0
29,011101,0.01831791064531082,29.0
5,000101,0.029105437479905422,30.0
33,100001,0.06364006325614105,31.0
42,101010,0.006052531683203837,32.0
22,010110,0.004556086774606882,32.0
20,010100,0.03407183662057717,36.0
6,000110,0.004855782673218479,38.0
34,100010,0.009597466780809836,39.0
41,101001,0.0022152052455529344,40.0
24,011000,0.03238960926127136,48.0
45,101101,0.003248393192720594,49.0
10,001010,0.011843739830296561,50.0
17,010001,0.027088494922620835,51.0
37,100101,0.008085853104661986,52.0
16,010000,0.010529133375792145,63.0
36,100100,0.00020066772832939795,64.0
2,000010,0.030475505866081,65.0
25,011001,0.011607324140168995,68.0
13,001101,0.002889000204158685,83.0
40,101000,0.0018794519651550937,84.0
30,011110,0.009006973454945302,85.0
21,010101,0.00056966712149555,88.0
4,000100,0.01002721370951962,106.0
32,100000,0.0037684380512537645,107.0
8,001000,0.009720881568201875,134.0
46,101110,0.004369094938846325,137.0
0,000000,0.00656379776302853,165.0
53,110101,0.05617079549833262,166.0
28,011100,0.00251976166458503,201.0
57,111001,0.01974519665888055,202.0
14,001110,0.011476175572295721,203.0
49,110001,0.003462318160067905,241.0
44,101100,0.0016247988270359371,285.0
54,110110,0.004332001305475963,334.0
12,001100,3.199850196079996e-05,383.0
58,111010,0.034404915778055795,386.0
50,110010,0.01702712651669611,441.0
61,111101,0.024690969150106986,499.0
52,110100,0.00597798120687925,562.0
56,111000,0.011954337168584822,630.0
48,110000,0.001797023527222231,701.0
62,111110,0.012546331476281515,779.0
23,010111,0.006780963866280733,1028.0
60,111100,0.001738047112710001,1119.0
27,011011,0.0024349498471315473,1120.0
19,010011,0.008224109572516354,1215.0
39,100111,0.01658744883978115,1216.0
43,101011,0.006788862182513743,1316.0
7,000111,0.01289657175885773,1418.0
35,100011,0.002147397316873668,1419.0
11,001011,0.008530130628698104,1526.0
3,000011,0.0009187963769690201,1637.0
31,011111,0.017861468112323396,1753.0
47,101111,0.005298366954239997,1997.0
15,001111,0.002694775160404905,2255.0
55,110111,0.0013859325297685392,2674.0
59,111011,0.006134259278982441,2822.0
51,110011,0.00028507578927983553,2973.0
63,111111,2.6803879938402722e-05,3791.0
