,result,prop,energy
1,000001,0.028917757516971055,25.0
9,001001,0.02568225997148948,26.0
18,010010,0.021674274450859468,27.0
26,011010,0.016885765297168055,28.0
38,100110,0.016065065200976062,28.0
29,011101,0.011697670911285193,29.0
5,000101,0.02738530918516485,30.0
33,100001,0.020205255346854824,31.0
42,101010,0.014409668030228681,32.0
22,010110,0.018638866654863057,32.0
20,010100,0.04394163972456687,36.0
6,000110,0.02725267622314453,38.0
34,100010,0.01915917698431703,39.0
41,101001,0.015919030787657443,40.0
24,011000,0.042098794495131084,48.0
45,101101,0.010062641689071674,49.0
10,001010,0.025279018032746486,50.0
17,010001,0.0223772925408606,51.0
37,100101,0.017534186945687043,52.0
16,010000,0.042088974369462996,63.0
36,100100,0.04210960199048552,64.0
2,000010,0.029351646004520494,65.0
25,011001,0.018266349996848397,68.0
13,001101,0.016303321696962157,83.0
40,101000,0.04002889560661074,84.0
30,011110,0.010526161156031196,85.0
21,010101,0.019921323390770806,88.0
4,000100,0.044166135257233646,106.0
32,100000,0.04097451568254655,107.0
8,001000,0.04317577701344533,134.0
46,101110,0.008797314844028828,137.0
0,000000,0.03893597388858002,165.0
53,110101,0.005750549929189922,166.0
28,011100,0.02621833171845216,201.0
57,111001,0.0052035455265746966,202.0
14,001110,0.015493147217541532,203.0
49,110001,0.006588904611212851,241.0
44,101100,0.0242974268627788,285.0
54,110110,0.00468166286113832,334.0
12,001100,0.027638160119331356,383.0
58,111010,0.004113133644950841,386.0
50,110010,0.005522782274732386,441.0
61,111101,0.003707371876268031,499.0
52,110100,0.012655726483393925,562.0
56,111000,0.011578877649613349,630.0
48,110000,0.013286435693892295,701.0
62,111110,0.002596554355850172,779.0
23,010111,6.056681226453481e-05,1028.0
60,111100,0.006614887522665139,1119.0
27,011011,0.00011518107848283526,1120.0
19,010011,2.554856144302675e-05,1215.0
39,100111,0.00018090523057180563,1216.0
43,101011,0.00027102829793100515,1316.0
7,000111,0.0003895413515716921,1418.0
35,100011,5.561078533062515e-05,1419.0
11,001011,0.00029401268097311206,1526.0
3,000011,0.0011093881378229204,1637.0
31,011111,0.00012625444460828694,1753.0
47,101111,0.0002667744957270479,1997.0
15,001111,7.687515014438365e-05,2255.0
55,110111,0.00029165434273646044,2674.0
59,111011,0.0003586469950496604,2822.0
51,110011,0.00016644860631595993,2973.0
63,111111,0.0004317237948584717,3791.0
