,result,prop,energy
1,000001,0.027522751523056388,25.0
9,001001,0.027231548878664334,26.0
18,010010,0.025518729697955163,27.0
26,011010,0.02248763533334643,28.0
38,100110,0.021597515429051098,28.0
29,011101,0.014004235664089927,29.0
5,000101,0.02864112173221827,30.0
33,100001,0.02382571687979846,31.0
42,101010,0.019544135425573834,32.0
22,010110,0.024570110309662566,32.0
20,010100,0.0388046300115497,36.0
6,000110,0.02907414895098134,38.0
34,100010,0.022955759843787633,39.0
41,101001,0.02115747905520703,40.0
24,011000,0.03765314972121927,48.0
45,101101,0.012196435328157701,49.0
10,001010,0.027264143199579625,50.0
17,010001,0.02579223780027004,51.0
37,100101,0.023024838302708996,52.0
16,010000,0.034565470026834466,63.0
36,100100,0.03794679710243026,64.0
2,000010,0.028512153086519942,65.0
25,011001,0.023702805337505874,68.0
13,001101,0.01673398388656109,83.0
40,101000,0.03647669259209383,84.0
30,011110,0.012562486282903653,85.0
21,010101,0.025522363209395722,88.0
4,000100,0.03376646481584436,106.0
32,100000,0.03443409870412969,107.0
8,001000,0.033587317202419094,134.0
46,101110,0.010536119310059046,137.0
0,000000,0.02812775541361506,165.0
53,110101,0.006099110410018614,166.0
28,011100,0.02347192697629973,201.0
57,111001,0.0054736241699592,202.0
14,001110,0.015909338182595746,203.0
49,110001,0.006830746726625699,241.0
44,101100,0.022037188844374493,285.0
54,110110,0.00468531433224849,334.0
12,001100,0.022863898313265248,383.0
58,111010,0.004047341983872563,386.0
50,110010,0.005511897314999542,441.0
61,111101,0.0036156167449998894,499.0
52,110100,0.012003203391228161,562.0
56,111000,0.011034530199006961,630.0
48,110000,0.012664745862197497,701.0
62,111110,0.0023480915926799633,779.0
23,010111,0.00024169677965105895,1028.0
60,111100,0.006656162055001293,1119.0
27,011011,0.0003732902156834122,1120.0
19,010011,1.232017008182325e-05,1215.0
39,100111,0.0005405027449853036,1216.0
43,101011,0.0007244115382760083,1316.0
7,000111,0.0003772912182979987,1418.0
35,100011,7.316748801058438e-05,1419.0
11,001011,0.0002484054457617032,1526.0
3,000011,0.0013618342781410954,1637.0
31,011111,0.00018434344808785974,1753.0
47,101111,0.00039041040363456544,1997.0
15,001111,0.00010971656795504338,2255.0
55,110111,0.000197691531317819,2674.0
59,111011,0.0002547652596072625,2822.0
51,110011,5.9434075851657014e-05,2973.0
63,111111,0.00025715167807969044,3791.0
