,result,prop,energy
1,000001,0.24743073713462996,25.0
9,001001,0.0043564730164042595,26.0
18,010010,0.006374228788701882,27.0
26,011010,0.035222211673114165,28.0
38,100110,0.04067271323457361,28.0
29,011101,0.018988991648349107,29.0
5,000101,0.028745967404490463,30.0
33,100001,0.06271160305725829,31.0
42,101010,0.006435306616138864,32.0
22,010110,0.004379455484637469,32.0
20,010100,0.03442586632919449,36.0
6,000110,0.004813652599524768,38.0
34,100010,0.010442736060936977,39.0
41,101001,0.002167073686383173,40.0
24,011000,0.03293292909985427,48.0
45,101101,0.0033865820568650326,49.0
10,001010,0.011791209683927264,50.0
17,010001,0.027720588477225215,51.0
37,100101,0.008131994365510799,52.0
16,010000,0.010418685818929622,63.0
36,100100,0.0002345201242109667,64.0
2,000010,0.031213162804104234,65.0
25,011001,0.01107270080154716,68.0
13,001101,0.00299321416397756,83.0
40,101000,0.0016558373066744288,84.0
30,011110,0.008957963855819442,85.0
21,010101,0.0006053257222834714,88.0
4,000100,0.009841410247000457,106.0
32,100000,0.0038290237440143436,107.0
8,001000,0.00963576831069693,134.0
46,101110,0.004540611320121742,137.0
0,000000,0.006552634376676005,165.0
53,110101,0.05644712497704341,166.0
28,011100,0.0026074188200421117,201.0
57,111001,0.020340616244039718,202.0
14,001110,0.011366060743857506,203.0
49,110001,0.0035927317527591723,241.0
44,101100,0.0014857779797315138,285.0
54,110110,0.0041517076268804565,334.0
12,001100,1.0682817937495941e-05,383.0
58,111010,0.03410153106111258,386.0
50,110010,0.017175768385842668,441.0
61,111101,0.02429956687987306,499.0
52,110100,0.006461165694969608,562.0
56,111000,0.012106735920579053,630.0
48,110000,0.0016179922351915981,701.0
62,111110,0.012151439247454772,779.0
23,010111,0.006742819995858331,1028.0
60,111100,0.0015691254752906128,1119.0
27,011011,0.0025335921853933433,1120.0
19,010011,0.008228747113362654,1215.0
39,100111,0.015978067858053002,1216.0
43,101011,0.006360053155427046,1316.0
7,000111,0.013220121140931986,1418.0
35,100011,0.0018566190508826179,1419.0
11,001011,0.008302040682554723,1526.0
3,000011,0.0009428331414448953,1637.0
31,011111,0.017988379664593084,1753.0
47,101111,0.005519677862289284,1997.0
15,001111,0.0025467410184625556,2255.0
55,110111,0.0014952501111560087,2674.0
59,111011,0.005792808254554398,2822.0
51,110011,0.0002974804031079585,2973.0
63,111111,2.8143485532979495e-05,3791.0
