,result,prop,energy
1,000001,0.02735860809132445,25.0
9,001001,0.027349161694992977,26.0
18,010010,0.025900919199744663,27.0
26,011010,0.02309082336130587,28.0
38,100110,0.02219828510569055,28.0
29,011101,0.014266231808020384,29.0
5,000101,0.02872119107195665,30.0
33,100001,0.024183075044969797,31.0
42,101010,0.020109939361791666,32.0
22,010110,0.0251985175581445,32.0
20,010100,0.03820285324484655,36.0
6,000110,0.029222783610899482,38.0
34,100010,0.02334530789334831,39.0
41,101001,0.021719475900502307,40.0
24,011000,0.037122327985932214,48.0
45,101101,0.012443218688175144,49.0
10,001010,0.027437420706969282,50.0
17,010001,0.026114459879541193,51.0
37,100101,0.023604021038253334,52.0
16,010000,0.033787415635548226,63.0
36,100100,0.03744337010921131,64.0
2,000010,0.028404363876706702,65.0
25,011001,0.02427032374419048,68.0
13,001101,0.016787348765692517,83.0
40,101000,0.036038898668726546,84.0
30,011110,0.012801523617419947,85.0
21,010101,0.02609558193915254,88.0
4,000100,0.032753138783639946,106.0
32,100000,0.0337408217638773,107.0
8,001000,0.03263635065748027,134.0
46,101110,0.010744862517641349,137.0
0,000000,0.027118815496294385,165.0
53,110101,0.006168204034708394,166.0
28,011100,0.023170704657031745,201.0
57,111001,0.005532650744535334,202.0
14,001110,0.015964435701516753,203.0
49,110001,0.00688892922913118,241.0
44,101100,0.021787046823667437,285.0
54,110110,0.004717551539842017,334.0
12,001100,0.022339407707107673,383.0
58,111010,0.00406999073517939,386.0
50,110010,0.005541576209332406,441.0
61,111101,0.003630231916290864,499.0
52,110100,0.011925074381880525,562.0
56,111000,0.01096919796424922,630.0
48,110000,0.012553175413769276,701.0
62,111110,0.002342208572308532,779.0
23,010111,0.00025477301166962655,1028.0
60,111100,0.006631515510021124,1119.0
27,011011,0.00039324717111777983,1120.0
19,010011,1.218672755899225e-05,1215.0
39,100111,0.0005692792890526878,1216.0
43,101011,0.000762599033888729,1316.0
7,000111,0.0003874084906258032,1418.0
35,100011,7.176584745624301e-05,1419.0
11,001011,0.0002520586414659104,1526.0
3,000011,0.0013989329145298354,1637.0
31,011111,0.000189457597688011,1753.0
47,101111,0.00040234017659223264,1997.0
15,001111,0.00011579526528064967,2255.0
55,110111,0.00019442850487162797,2674.0
59,111011,0.00025133012399199004,2822.0
51,110011,5.437212983534212e-05,2973.0
63,111111,0.0002466871118018461,3791.0
