,result,prop,energy
1,000001,0.017706761990661495,25.0
9,001001,0.028109381563278045,26.0
18,010010,0.03792187842519234,27.0
26,011010,0.04195757567327128,28.0
38,100110,0.0406678376845241,28.0
29,011101,0.02935298008314732,29.0
5,000101,0.027654411258308035,30.0
33,100001,0.03539257978455874,31.0
42,101010,0.038121143968376875,32.0
22,010110,0.04400596563353874,32.0
20,010100,0.017555528326504716,36.0
6,000110,0.03145228513312355,38.0
34,100010,0.036350519389574135,39.0
41,101001,0.0401389478090452,40.0
24,011000,0.018656529438470806,48.0
45,101101,0.02718117637781633,49.0
10,001010,0.031165832034003815,50.0
17,010001,0.03534856303679654,51.0
37,100101,0.04154858875086609,52.0
16,010000,0.007834221868059226,63.0
36,100100,0.019917999280643646,64.0
2,000010,0.02123915388676944,65.0
25,011001,0.042028666900590435,68.0
13,001101,0.017952049886674887,83.0
40,101000,0.020782838862485494,84.0
30,011110,0.026549086571107966,85.0
21,010101,0.04287205665921144,88.0
4,000100,0.003110833308287368,106.0
32,100000,0.009399938019045883,107.0
8,001000,0.003499082663279924,134.0
46,101110,0.02325178779599979,137.0
0,000000,0.0010584314546750494,165.0
53,110101,0.016033804037530314,166.0
28,011100,0.009863315268040384,201.0
57,111001,0.014806335838441967,202.0
14,001110,0.018036257696023062,203.0
49,110001,0.012427474297247196,241.0
44,101100,0.010531344330086505,285.0
54,110110,0.012065760914444201,334.0
12,001100,0.001531995890688542,383.0
58,111010,0.010747212034507181,386.0
50,110010,0.009761812348234054,441.0
61,111101,0.007133269367973425,499.0
52,110100,0.0040197944970838005,562.0
56,111000,0.003964817270606903,630.0
48,110000,0.0016315352009627837,701.0
62,111110,0.004544249851017425,779.0
23,010111,5.478448170456299e-05,1028.0
60,111100,0.0015023540904701264,1119.0
27,011011,4.2257521703007406e-05,1120.0
19,010011,6.505817223908457e-05,1215.0
39,100111,0.00013116978594844867,1216.0
43,101011,0.00021023129832569337,1316.0
7,000111,0.00012065105783042677,1418.0
35,100011,0.00011886510474166344,1419.0
11,001011,0.00013981819064347355,1526.0
3,000011,0.0001022476700689929,1637.0
31,011111,6.133922223575576e-05,1753.0
47,101111,0.00012971180009687094,1997.0
15,001111,0.00010728922623398318,2255.0
55,110111,5.909600089416701e-06,2674.0
59,111011,8.335128232042528e-07,2822.0
51,110011,2.3880019017390454e-05,2973.0
63,111111,0.0002999868850389163,3791.0
