,result,prop,energy
1,000001,0.015863217005370363,25.0
9,001001,0.016246774999209575,26.0
18,010010,0.016511540429595746,27.0
26,011010,0.016470967806312426,28.0
38,100110,0.01643765285781826,28.0
29,011101,0.016494089527169027,29.0
5,000101,0.016205715899122716,30.0
33,100001,0.016467338892718335,31.0
42,101010,0.016376998851229417,32.0
22,010110,0.016478651639726106,32.0
20,010100,0.01539651523149068,36.0
6,000110,0.01641419067426165,38.0
34,100010,0.016532171045399363,39.0
41,101001,0.016484073081694126,40.0
24,011000,0.015425080244226395,48.0
45,101101,0.01650030158544847,49.0
10,001010,0.01638413199455214,50.0
17,010001,0.01637770397717911,51.0
37,100101,0.01645877025496677,52.0
16,010000,0.014702036880401474,63.0
36,100100,0.015528279677831073,64.0
2,000010,0.016090038246852952,65.0
25,011001,0.016468799716397378,68.0
13,001101,0.016084136883086887,83.0
40,101000,0.015592374826890517,84.0
30,011110,0.016428278033637212,85.0
21,010101,0.01645278001650582,88.0
4,000100,0.013917357569267113,106.0
32,100000,0.014908147424812914,107.0
8,001000,0.014088118913277072,134.0
46,101110,0.016395454058566152,137.0
0,000000,0.013067187087659785,165.0
53,110101,0.01639735964462914,166.0
28,011100,0.01516941643290724,201.0
57,111001,0.01640186537981141,202.0
14,001110,0.01623872036862263,203.0
49,110001,0.01623048781572916,241.0
44,101100,0.015299749995150007,285.0
54,110110,0.016343582424604933,334.0
12,001100,0.013626359766115004,383.0
58,111010,0.016280506301926664,386.0
50,110010,0.0162120692901451,441.0
61,111101,0.016197287879901878,499.0
52,110100,0.014842799933628293,562.0
56,111000,0.01489739812087521,630.0
48,110000,0.014066489730367778,701.0
62,111110,0.016040872904971085,779.0
23,010111,0.015828047547573262,1028.0
60,111100,0.014362440550115286,1119.0
27,011011,0.015832606528411997,1120.0
19,010011,0.01554005240294681,1215.0
39,100111,0.01573898079670668,1216.0
43,101011,0.015720903474468147,1316.0
7,000111,0.015083554360836802,1418.0
35,100011,0.015492726067797311,1419.0
11,001011,0.01509907909649034,1526.0
3,000011,0.014488168223351746,1637.0
31,011111,0.01539318504951069,1753.0
47,101111,0.015298830559206483,1997.0
15,001111,0.01456604432253897,2255.0
55,110111,0.014803593343507313,2674.0
59,111011,0.014758707624341876,2822.0
51,110011,0.014373703837237569,2973.0
63,111111,0.014125534892883698,3791.0
