,result,prop,energy
1,000001,0.019441638823580305,25.0
9,001001,0.016850405082249213,26.0
18,010010,0.01845897969800897,27.0
26,011010,0.019419980052477283,28.0
38,100110,0.018512887238678156,28.0
29,011101,0.016973875648856423,29.0
5,000101,0.017106190400286603,30.0
33,100001,0.01807578435506482,31.0
42,101010,0.015455651924854449,32.0
22,010110,0.018489867567236654,32.0
20,010100,0.0183162949402254,36.0
6,000110,0.019188170051382264,38.0
34,100010,0.018106959841162104,39.0
41,101001,0.017914254183253833,40.0
24,011000,0.016658132774705483,48.0
45,101101,0.01720218703659894,49.0
10,001010,0.01605803033435131,50.0
17,010001,0.01681466165424037,51.0
37,100101,0.016619147556655944,52.0
16,010000,0.01669616908803079,63.0
36,100100,0.018399399455492897,64.0
2,000010,0.018506510543182565,65.0
25,011001,0.018644854938723192,68.0
13,001101,0.01609662367659955,83.0
40,101000,0.01677244105924296,84.0
30,011110,0.013983210826465156,85.0
21,010101,0.01814213388590161,88.0
4,000100,0.01675740491585223,106.0
32,100000,0.016271394767078885,107.0
8,001000,0.01948395672074392,134.0
46,101110,0.01571837784672782,137.0
0,000000,0.015739139498790567,165.0
53,110101,0.015114133570586477,166.0
28,011100,0.01674802979354878,201.0
57,111001,0.01540663896714501,202.0
14,001110,0.01689835461504064,203.0
49,110001,0.016055069583648662,241.0
44,101100,0.016929834197254426,285.0
54,110110,0.015066043197739984,334.0
12,001100,0.017428127242618233,383.0
58,111010,0.013748594399677556,386.0
50,110010,0.014075643262690679,441.0
61,111101,0.012674988467637673,499.0
52,110100,0.01617051285285035,562.0
56,111000,0.01739009997636221,630.0
48,110000,0.017059471992813005,701.0
62,111110,0.01386190325785315,779.0
23,010111,0.011823083146468457,1028.0
60,111100,0.015085222724555737,1119.0
27,011011,0.01128216807897587,1120.0
19,010011,0.012376899701846788,1215.0
39,100111,0.010502108602318023,1216.0
43,101011,0.010988691509464122,1316.0
7,000111,0.01392608453393884,1418.0
35,100011,0.011948246008820102,1419.0
11,001011,0.012869552126545438,1526.0
3,000011,0.012502374717412341,1637.0
31,011111,0.012413568102822597,1753.0
47,101111,0.010763719690781257,1997.0
15,001111,0.014593533639583996,2255.0
55,110111,0.011760810420395791,2674.0
59,111011,0.01212179703155866,2822.0
51,110011,0.012189213989518879,2973.0
63,111111,0.011350764210813394,3791.0
