,result,prop,energy
1,000001,0.020122934692290814,25.0
9,001001,0.028523847949353958,26.0
18,010010,0.03596779975079209,27.0
26,011010,0.03812189498694547,28.0
38,100110,0.03692609973519107,28.0
29,011101,0.02735802093446054,29.0
5,000101,0.028395036438531855,30.0
33,100001,0.03345269740705724,31.0
42,101010,0.034603228439907804,32.0
22,010110,0.0400450488351441,32.0
20,010100,0.02197429799115983,36.0
6,000110,0.03155952432198626,38.0
34,100010,0.034091311863304,39.0
41,101001,0.036143225133477744,40.0
24,011000,0.02270835139013487,48.0
45,101101,0.025248878297175384,49.0
10,001010,0.03091921888977141,50.0
17,010001,0.03375518892431612,51.0
37,100101,0.037441978986459484,52.0
16,010000,0.012152089548081559,63.0
36,100100,0.02374488598868698,64.0
2,000010,0.023124853569988207,65.0
25,011001,0.03787056109595466,68.0
13,001101,0.018811133398847525,83.0
40,101000,0.024146647915904353,84.0
30,011110,0.02465580337617251,85.0
21,010101,0.03869703340745011,88.0
4,000100,0.0064695085823005625,106.0
32,100000,0.01359740402650952,107.0
8,001000,0.0069565602460275495,134.0
46,101110,0.021513926055220154,137.0
0,000000,0.0027023897545181107,165.0
53,110101,0.01543003754673903,166.0
28,011100,0.012599628650877239,201.0
57,111001,0.014222279746882381,202.0
14,001110,0.01826776862734028,203.0
49,110001,0.012494921687246903,241.0
44,101100,0.01275983646322395,285.0
54,110110,0.011436066881580527,334.0
12,001100,0.0033967591556113017,383.0
58,111010,0.010169719993262855,386.0
50,110010,0.009537936934545924,441.0
61,111101,0.007019237244104228,499.0
52,110100,0.005212359651702501,562.0
56,111000,0.004978725308120866,630.0
48,110000,0.0026928296539323743,701.0
62,111110,0.004361859971960148,779.0
23,010111,5.995116457848256e-05,1028.0
60,111100,0.001960027105002957,1119.0
27,011011,3.4458657378651685e-05,1120.0
19,010011,7.09394537868918e-05,1215.0
39,100111,0.00011169181755175028,1216.0
43,101011,0.0001893559838004209,1316.0
7,000111,0.00012414036248847642,1418.0
35,100011,0.00010854469027667391,1419.0
11,001011,0.00013814420608204803,1526.0
3,000011,0.00010640871643792606,1637.0
31,011111,7.025484423759704e-05,1753.0
47,101111,0.00015282361154437494,1997.0
15,001111,0.00012348037418419074,2255.0
55,110111,1.6036837137240107e-05,2674.0
59,111011,3.966164742242779e-06,2822.0
51,110011,4.990698590769843e-05,2973.0
63,111111,0.00029851957459781775,3791.0
