,result,prop,energy
1,000001,0.021833410033801747,25.0
9,001001,0.028338767126069246,26.0
18,010010,0.033945106941469315,27.0
26,011010,0.03499056744469492,28.0
38,100110,0.03390547127923277,28.0
29,011101,0.025663120594964645,29.0
5,000101,0.0284470786389585,30.0
33,100001,0.0315403169306537,31.0
42,101010,0.0318183884829591,32.0
22,010110,0.03674456483507274,32.0
20,010100,0.025256114316788775,36.0
6,000110,0.031034899502876297,38.0
34,100010,0.03194557017369921,39.0
41,101001,0.0329752706785055,40.0
24,011000,0.025644067481673367,48.0
45,101101,0.023654135036887094,49.0
10,001010,0.030164143434922446,50.0
17,010001,0.03204329059060844,51.0
37,100101,0.03414375512420605,52.0
16,010000,0.016125588161498047,63.0
36,100100,0.02644133188429069,64.0
2,000010,0.024276791404798118,65.0
25,011001,0.03451479206073173,68.0
13,001101,0.01928982534491218,83.0
40,101000,0.02645012572289638,84.0
30,011110,0.02310139427566093,85.0
21,010101,0.0352791070840546,88.0
4,000100,0.010317204564811406,106.0
32,100000,0.017272034307491163,107.0
8,001000,0.010766700791160603,134.0
46,101110,0.020145152280987018,137.0
0,000000,0.0053052508240907315,165.0
53,110101,0.014960875378833933,166.0
28,011100,0.014908199550037504,201.0
57,111001,0.013794906673419375,202.0
14,001110,0.01824722682578253,203.0
49,110001,0.0125532741146498,241.0
44,101100,0.0145808153429253,285.0
54,110110,0.011003705440617502,334.0
12,001100,0.005672201160203448,383.0
58,111010,0.009795012445391483,386.0
50,110010,0.009403439102483122,441.0
61,111101,0.007046112708729999,499.0
52,110100,0.006363288325193894,562.0
56,111000,0.005956709562848193,630.0
48,110000,0.00383642752842909,701.0
62,111110,0.004324528914466902,779.0
23,010111,8.442966440013653e-05,1028.0
60,111100,0.00243641089413684,1119.0
27,011011,2.6641162911089015e-05,1120.0
19,010011,8.29225174058279e-05,1215.0
39,100111,6.7573601396182e-05,1216.0
43,101011,0.00013157125184894405,1316.0
7,000111,0.00010906814724828821,1418.0
35,100011,7.285035372862474e-05,1419.0
11,001011,0.00010660030998220957,1526.0
3,000011,8.845066307239575e-05,1637.0
31,011111,8.399969740308017e-05,1753.0
47,101111,0.0001839097372519199,1997.0
15,001111,0.0001443793551306318,2255.0
55,110111,7.794176335563785e-05,2674.0
59,111011,5.20898537493862e-05,2822.0
51,110011,0.00013191815846014032,2973.0
63,111111,0.0002991824390640145,3791.0
