,result,prop,energy
1,000001,0.021004688987270422,25.0
9,001001,0.028496712943946075,26.0
18,010010,0.03502223671253062,27.0
26,011010,0.03657356013564463,28.0
38,100110,0.03542712531812333,28.0
29,011101,0.0265297667474226,29.0
5,000101,0.028489781909136598,30.0
33,100001,0.03254798111103026,31.0
42,101010,0.03321341041707693,32.0
22,010110,0.0384221690550859,32.0
20,010100,0.02365510590447771,36.0
6,000110,0.03137847210296622,38.0
34,100010,0.03306754256908235,39.0
41,101001,0.03456643327897046,40.0
24,011000,0.024221403651044318,48.0
45,101101,0.024463619141340674,49.0
10,001010,0.030615304278234296,50.0
17,010001,0.03296059552000142,51.0
37,100101,0.03580573297093214,52.0
16,010000,0.014074952802734589,63.0
36,100100,0.025146223639066784,64.0
2,000010,0.02374861661331509,65.0
25,011001,0.03620849267740126,68.0
13,001101,0.01907226383713149,83.0
40,101000,0.025352999389591416,84.0
30,011110,0.02388722879902696,85.0
21,010101,0.03701016519894438,88.0
4,000100,0.008243061650954885,106.0
32,100000,0.01539670558935453,107.0
8,001000,0.008727480378470147,134.0
46,101110,0.020829011405958105,137.0
0,000000,0.0038168044818770773,165.0
53,110101,0.015194122124701313,166.0
28,011100,0.01373055933117279,201.0
57,111001,0.014003258443639284,202.0
14,001110,0.018279870685545055,203.0
49,110001,0.012518591960838826,241.0
44,101100,0.013657291268623556,285.0
54,110110,0.011209297009838479,334.0
12,001100,0.004422559828588354,383.0
58,111010,0.009969390947095983,386.0
50,110010,0.009460017222792091,441.0
61,111101,0.0070105171099524455,499.0
52,110100,0.0057494621760369805,562.0
56,111000,0.00543395700648387,630.0
48,110000,0.0032147703985126244,701.0
62,111110,0.004323980281862652,779.0
23,010111,6.662307567033476e-05,1028.0
60,111100,0.002175779332787446,1119.0
27,011011,2.9260165597629536e-05,1120.0
19,010011,7.43393274677277e-05,1215.0
39,100111,9.323709369791263e-05,1216.0
43,101011,0.00016663081177949,1316.0
7,000111,0.00011917573943046965,1418.0
35,100011,9.49024200342877e-05,1419.0
11,001011,0.0001275463446917659,1526.0
3,000011,0.0001012140712359891,1637.0
31,011111,7.5805873132978e-05,1753.0
47,101111,0.0001659549239592594,1997.0
15,001111,0.00013256118668434556,2255.0
55,110111,3.370805007983609e-05,2674.0
59,111011,1.6109775580300874e-05,2822.0
51,110011,7.707905868886795e-05,2973.0
63,111111,0.0002967777356395082,3791.0
