,result,prop,energy
1,000001,0.015589190759164972,25.0
9,001001,0.015852161901488318,26.0
18,010010,0.016084724933968998,27.0
26,011010,0.016166123168290508,28.0
38,100110,0.016147746532416674,28.0
29,011101,0.0160922808390642,29.0
5,000101,0.01582616431315016,30.0
33,100001,0.016058494571235545,31.0
42,101010,0.01611524900732364,32.0
22,010110,0.01616816339978248,32.0
20,010100,0.015270630976648205,36.0
6,000110,0.015957566552913447,38.0
34,100010,0.01610234152950399,39.0
41,101001,0.016176318274467447,40.0
24,011000,0.015291408829398882,48.0
45,101101,0.016103444526270095,49.0
10,001010,0.015942983530820534,50.0
17,010001,0.016003173477869455,51.0
37,100101,0.016159157212463252,52.0
16,010000,0.014882986388744851,63.0
36,100100,0.015358128080670424,64.0
2,000010,0.015737830498165913,65.0
25,011001,0.01616586109945762,68.0
13,001101,0.01574682926891155,83.0
40,101000,0.015401696215550943,84.0
30,011110,0.01606473746545548,85.0
21,010101,0.01615591540814984,88.0
4,000100,0.01446025723924127,106.0
32,100000,0.015018791311191257,107.0
8,001000,0.01457190093175383,134.0
46,101110,0.01605664325246421,137.0
0,000000,0.014024725031835498,165.0
53,110101,0.016008952333126915,166.0
28,011100,0.015200151395442464,201.0
57,111001,0.01601979555660961,202.0
14,001110,0.015861242063589843,203.0
49,110001,0.015884158446065045,241.0
44,101100,0.015294823569561758,285.0
54,110110,0.01600390527748398,334.0
12,001100,0.014411018185407984,383.0
58,111010,0.015975538869253007,386.0
50,110010,0.015904574364947414,441.0
61,111101,0.015921392684969123,499.0
52,110100,0.015120735246471841,562.0
56,111000,0.01516510962900761,630.0
48,110000,0.01474216408874271,701.0
62,111110,0.015867683000954248,779.0
23,010111,0.015785780732150357,1028.0
60,111100,0.014995428552842147,1119.0
27,011011,0.015804269263798014,1120.0
19,010011,0.015659187668634077,1215.0
39,100111,0.01576101707579571,1216.0
43,101011,0.01576637556167116,1316.0
7,000111,0.015452392886579267,1418.0
35,100011,0.01566235184863923,1419.0
11,001011,0.015479372919124122,1526.0
3,000011,0.015192216836332519,1637.0
31,011111,0.01566423592202729,1753.0
47,101111,0.015642781820279488,1997.0
15,001111,0.015343926258785522,2255.0
55,110111,0.01549806635935749,2674.0
59,111011,0.015491827729624319,2822.0
51,110011,0.015347548820897783,2973.0
63,111111,0.015318348503979291,3791.0
