,result,prop,energy
1,000001,0.02314862120364662,25.0
9,001001,0.02737893734084852,26.0
18,010010,0.031129470063216078,27.0
26,011010,0.03177802271554181,28.0
38,100110,0.030905882576957634,28.0
29,011101,0.023670236214077114,29.0
5,000101,0.02766791675663432,30.0
33,100001,0.029025047239032015,31.0
42,101010,0.02916954634382399,32.0
22,010110,0.033235902862297044,32.0
20,010100,0.027654415370057386,36.0
6,000110,0.02950252665113246,38.0
34,100010,0.029244830650127538,39.0
41,101001,0.029805840773337082,40.0
24,011000,0.027684062214675148,48.0
45,101101,0.021866416666075573,49.0
10,001010,0.02852110267153154,50.0
17,010001,0.02959463528232055,51.0
37,100101,0.030781499982818494,52.0
16,010000,0.020447137998085264,63.0
36,100100,0.0281585095129381,64.0
2,000010,0.02474483117116741,65.0
25,011001,0.031042643218648504,68.0
13,001101,0.01953691157380354,83.0
40,101000,0.027807720195751638,84.0
30,011110,0.021434644018817527,85.0
21,010101,0.03168072483864991,88.0
4,000100,0.01554397816308223,106.0
32,100000,0.021041751252745336,107.0
8,001000,0.015791558302662156,134.0
46,101110,0.018803920316648147,137.0
0,000000,0.010089210242774023,165.0
53,110101,0.014425590218716448,166.0
28,011100,0.01745936998423579,201.0
57,111001,0.013364190643354127,202.0
14,001110,0.018000252710390848,203.0
49,110001,0.0126952166731605,241.0
44,101100,0.016559604488957623,285.0
54,110110,0.010666573401146311,334.0
12,001100,0.009357679884521884,383.0
58,111010,0.009554746943508054,386.0
50,110010,0.009436709298599034,441.0
61,111101,0.007443398423456523,499.0
52,110100,0.008184419286125864,562.0
56,111000,0.007544585255606368,630.0
48,110000,0.0058326870983630595,701.0
62,111110,0.004608465705487511,779.0
23,010111,0.000297495748680287,1028.0
60,111100,0.003391603979141402,1119.0
27,011011,0.00012057408790229089,1120.0
19,010011,0.0002219195551496946,1215.0
39,100111,4.547180581105227e-05,1216.0
43,101011,3.66124988324891e-05,1316.0
7,000111,0.00013825699990221968,1418.0
35,100011,2.290360949771274e-05,1419.0
11,001011,5.1886581203468014e-05,1526.0
3,000011,7.79499043785147e-05,1637.0
31,011111,0.00012397519792280224,1753.0
47,101111,0.0002499276675127279,1997.0
15,001111,0.00018736357970301006,2255.0
55,110111,0.0005329832222857252,2674.0
59,111011,0.00047998641054506643,2822.0
51,110011,0.0005734525235072186,2973.0
63,111111,0.00042569222845508593,3791.0
