,result,prop,energy
1,000001,0.018346614695583578,25.0
9,001001,0.028277355916273783,26.0
18,010010,0.03747591020751676,27.0
26,011010,0.04098374973186366,28.0
38,100110,0.03971473703157945,28.0
29,011101,0.028854198438234214,29.0
5,000101,0.02790747370814365,30.0
33,100001,0.03493989618174975,31.0
42,101010,0.037219311168045575,32.0
22,010110,0.04300757167819141,32.0
20,010100,0.01869808869412859,36.0
6,000110,0.031549847312574805,38.0
34,100010,0.03581365871475548,39.0
41,101001,0.03911200982390462,40.0
24,011000,0.01971382775482598,48.0
45,101101,0.026692708033963192,49.0
10,001010,0.031168406554294113,50.0
17,010001,0.034992855169131074,51.0
37,100101,0.04049820004581344,52.0
16,010000,0.008863931044969945,63.0
36,100100,0.020925241574395192,64.0
2,000010,0.021756740006671976,65.0
25,011001,0.040966431605944105,68.0
13,001101,0.018199664895059836,83.0
40,101000,0.021676821066261318,84.0
30,011110,0.02607161390331324,85.0
21,010101,0.04181128113149205,88.0
4,000100,0.003826591928369946,106.0
32,100000,0.010423059490054218,107.0
8,001000,0.004251800333216125,134.0
46,101110,0.022807295908702074,137.0
0,000000,0.001347104588126374,165.0
53,110101,0.015880223403137377,166.0
28,011100,0.010549433188961338,201.0
57,111001,0.014655146716144412,202.0
14,001110,0.018123646938356226,203.0
49,110001,0.012449705511605121,241.0
44,101100,0.01109877262671384,285.0
54,110110,0.011900147355711085,334.0
12,001100,0.0019214537744646676,383.0
58,111010,0.010593113945593377,386.0
50,110010,0.009705241772961953,441.0
61,111101,0.007097168841253904,499.0
52,110100,0.004309815803085235,562.0
56,111000,0.004212573411505114,630.0
48,110000,0.0018751552007454223,701.0
62,111110,0.0044901439765723805,779.0
23,010111,5.5652596247737844e-05,1028.0
60,111100,0.001612027780675097,1119.0
27,011011,4.123021305970623e-05,1120.0
19,010011,6.662590474146434e-05,1215.0
39,100111,0.00012907630595650993,1216.0
43,101011,0.00020853999642918232,1316.0
7,000111,0.00012285601614098576,1418.0
35,100011,0.00011847576194703293,1419.0
11,001011,0.0001413891261640748,1526.0
3,000011,0.00010452812854595593,1637.0
31,011111,6.321218398166832e-05,1753.0
47,101111,0.00013481514021318044,1997.0
15,001111,0.00011075331906604476,2255.0
55,110111,6.5835509941333245e-06,2674.0
59,111011,3.6281700062048974e-07,2822.0
51,110011,2.7672699219421202e-05,2973.0
63,111111,0.00030045765564604696,3791.0
