,result,prop,energy
1,000001,0.018130946438612825,25.0
9,001001,0.028225006174402604,26.0
18,010010,0.03763125960373831,27.0
26,011010,0.04131469426860792,28.0
38,100110,0.0400384207476958,28.0
29,011101,0.02902433895724075,29.0
5,000101,0.02782633411236745,30.0
33,100001,0.03509679297423857,31.0
42,101010,0.0375251724571544,32.0
22,010110,0.04334739090848667,32.0
20,010100,0.018310778712791978,36.0
6,000110,0.031521901427300304,38.0
34,100010,0.035998926403667655,39.0
41,101001,0.039460016190006844,40.0
24,011000,0.019356159919494857,48.0
45,101101,0.026858919656550465,49.0
10,001010,0.031172416250537176,50.0
17,010001,0.03511744815725454,51.0
37,100101,0.04085452960286992,52.0
16,010000,0.008508605919154782,63.0
36,100100,0.020585137734242753,64.0
2,000010,0.021583478812501278,65.0
25,011001,0.041326863901744795,68.0
13,001101,0.01811782059469279,83.0
40,101000,0.021375609810270143,84.0
30,011110,0.026234231136593053,85.0
21,010101,0.04217164911732282,88.0
4,000100,0.0035730097215121662,106.0
32,100000,0.010071756216658768,107.0
8,001000,0.003986437500973951,134.0
46,101110,0.022958217731548214,137.0
0,000000,0.0012402377414662573,165.0
53,110101,0.015932537204212904,166.0
28,011100,0.010315571024363087,201.0
57,111001,0.014706457735877644,202.0
14,001110,0.01809620724835741,203.0
49,110001,0.012442734454618912,241.0
44,101100,0.010906070890566152,285.0
54,110110,0.011956163550154691,334.0
12,001100,0.0017829530659495534,383.0
58,111010,0.010645080279065806,386.0
50,110010,0.009724693235518273,441.0
61,111101,0.007109115417614851,499.0
52,110100,0.00421047414019524,562.0
56,111000,0.004127831141841013,630.0
48,110000,0.0017905544364835296,701.0
62,111110,0.00450810447291019,779.0
23,010111,5.534812975150846e-05,1028.0
60,111100,0.001574383691810758,1119.0
27,011011,4.164758285954575e-05,1120.0
19,010011,6.61022495638139e-05,1215.0
39,100111,0.00012996422320007633,1216.0
43,101011,0.0002093338994114023,1316.0
7,000111,0.00012216527645492477,1418.0
35,100011,0.00011873241828905641,1419.0
11,001011,0.00014094843391435655,1526.0
3,000011,0.0001038002198156741,1637.0
31,011111,6.255530043063905e-05,1753.0
47,101111,0.00013304238805526145,1997.0
15,001111,0.00010953423955624718,2255.0
55,110111,6.280677824733028e-06,2674.0
59,111011,4.85229912373544e-07,2822.0
51,110011,2.6252314958451625e-05,2973.0
63,111111,0.000300366524749116,3791.0
