,result,prop,energy
1,000001,0.016009373292537602,25.0
9,001001,0.016475948638414013,26.0
18,010010,0.01680232679251541,27.0
26,011010,0.016764221101109037,28.0
38,100110,0.016726133610486006,28.0
29,011101,0.016792108283738522,29.0
5,000101,0.016423770596261655,30.0
33,100001,0.01674850507621014,31.0
42,101010,0.016655053746730458,32.0
22,010110,0.01676983106848007,32.0
20,010100,0.015449697519794754,36.0
6,000110,0.01667106851192701,38.0
34,100010,0.01682827127536461,39.0
41,101001,0.01677506036150474,40.0
24,011000,0.015482360597453454,48.0
45,101101,0.01679748576076481,49.0
10,001010,0.01663497856531525,50.0
17,010001,0.016633898051357413,51.0
37,100101,0.0167401765348606,52.0
16,010000,0.014619460657464514,63.0
36,100100,0.015600548372333533,64.0
2,000010,0.016266850762637973,65.0
25,011001,0.016746633848402248,68.0
13,001101,0.016270083480108825,83.0
40,101000,0.015673256102812436,84.0
30,011110,0.01670399401419291,85.0
21,010101,0.016720202621115877,88.0
4,000100,0.013684961702158625,106.0
32,100000,0.014852783609888228,107.0
8,001000,0.013879321427849063,134.0
46,101110,0.016655973724877562,137.0
0,000000,0.012677539773368798,165.0
53,110101,0.01664896019833173,166.0
28,011100,0.015150729152005472,201.0
57,111001,0.016646735082429927,202.0
14,001110,0.016425288823909055,203.0
49,110001,0.016420032061752993,241.0
44,101100,0.015286099616087585,285.0
54,110110,0.01654748103711523,334.0
12,001100,0.013295528196751364,383.0
58,111010,0.016462255464968635,386.0
50,110010,0.016351713901805162,441.0
61,111101,0.016325581004628838,499.0
52,110100,0.014696361013000224,562.0
56,111000,0.014746624644201204,630.0
48,110000,0.013756900518156602,701.0
62,111110,0.016078573956773912,779.0
23,010111,0.015797457603136538,1028.0
60,111100,0.01402004677990975,1119.0
27,011011,0.015781769199520332,1120.0
19,010011,0.015405295336107341,1215.0
39,100111,0.015650979608740557,1216.0
43,101011,0.015607772496234374,1316.0
7,000111,0.014821045900066065,1418.0
35,100011,0.015303791261853442,1419.0
11,001011,0.014815007940768565,1526.0
3,000011,0.014078100994341819,1637.0
31,011111,0.015113330878967528,1753.0
47,101111,0.014950489344143548,1997.0
15,001111,0.014036077815809775,2255.0
55,110111,0.014224538199168201,2674.0
59,111011,0.014142751436470393,2822.0
51,110011,0.013664024516914803,2973.0
63,111111,0.013216776533878243,3791.0
