,result,prop,energy
1,000001,0.01729329507259402,25.0
9,001001,0.02798104620519706,26.0
18,010010,0.038187065937703636,27.0
26,011010,0.0425749511305588,28.0
38,100110,0.041273059334491574,28.0
29,011101,0.02966613536551615,29.0
5,000101,0.027471628329688746,30.0
33,100001,0.035665349810787395,31.0
42,101010,0.0386956814628321,32.0
22,010110,0.04463651645509375,32.0
20,010100,0.016827607304729323,36.0
6,000110,0.03136655957534699,38.0
34,100010,0.03667775280218089,39.0
41,101001,0.04079464667530005,40.0
24,011000,0.01797947686159618,48.0
45,101101,0.02748976246244983,49.0
10,001010,0.0311417197849039,50.0
17,010001,0.0355568836705127,51.0
37,100101,0.04221752285798775,52.0
16,010000,0.007206825469797085,63.0
36,100100,0.019270082822372095,64.0
2,000010,0.02089938494823322,65.0
25,011001,0.04270477913268951,68.0
13,001101,0.017784323130003696,83.0
40,101000,0.020204751074318225,84.0
30,011110,0.026849955577069436,85.0
21,010101,0.04354525437369713,88.0
4,000100,0.00270463899998446,106.0
32,100000,0.008768555174813286,107.0
8,001000,0.0030660886995182253,134.0
46,101110,0.02353400835927779,137.0
0,000000,0.0009141249527580676,165.0
53,110101,0.016130341015625597,166.0
28,011100,0.009431659311786878,201.0
57,111001,0.014902230447589008,202.0
14,001110,0.01797029922792534,203.0
49,110001,0.01241035932864845,241.0
44,101100,0.010171038714816004,285.0
54,110110,0.012171696846007428,334.0
12,001100,0.0013131439502458496,383.0
58,111010,0.010846492357112752,386.0
50,110010,0.00979630483032027,441.0
61,111101,0.007157314538392341,499.0
52,110100,0.0038393291091763063,562.0
56,111000,0.003810047134655531,630.0
48,110000,0.001485286574572288,701.0
62,111110,0.004580285921138487,779.0
23,010111,5.426208685799007e-05,1028.0
60,111100,0.0014344053963296242,1119.0
27,011011,4.2614038184822744e-05,1120.0
19,010011,6.40283856308626e-05,1215.0
39,100111,0.0001317512347339953,1216.0
43,101011,0.00021037723476100123,1316.0
7,000111,0.00011904689604193738,1418.0
35,100011,0.00011860837750414471,1419.0
11,001011,0.000138477362839984,1526.0
3,000011,0.00010064824817715145,1637.0
31,011111,6.023367329391381e-05,1753.0
47,101111,0.00012662666558568988,1997.0
15,001111,0.00010527655794165993,2255.0
55,110111,5.757346541963602e-06,2674.0
59,111011,1.2565344159520667e-06,2822.0
51,110011,2.1992115262521714e-05,2973.0
63,111111,0.0002993747238693909,3791.0
