modularity_classical,modularity_quantum,communities,run_time_dwave,energy,counts,sample,communities_class_louvain,time_louvain
0.6424778446729535,0.6411192214111923,"[{'x24', 'x61', 'x14', 'x65', 'x31', 'x3', 'x12', 'x7', 'x10', 'x4', 'x23', 'x84', 'x64', 'x88', 'x11', 'x6', 'x13', 'x15', 'x8', 'x89', 'x85', 'x2', 'x25', 'x5', 'x26', 'x60', 'x9', 'x27', 'x30', 'x18', 'x22'}, {'x20', 'x36', 'x41', 'x76', 'x73', 'x77', 'x21', 'x70', 'x75', 'x40', 'x87', 'x37', 'x74', 'x71', 'x38', 'x39', 'x86', 'x72'}, {'x50', 'x34', 'x46', 'x35', 'x58', 'x67', 'x66', 'x48', 'x49', 'x44', 'x54', 'x55', 'x51', 'x59', 'x42', 'x47', 'x43', 'x45', 'x52', 'x53'}, {'x17', 'x62', 'x33', 'x81', 'x79', 'x80', 'x19', 'x68', 'x82', 'x16', 'x63', 'x56', 'x69', 'x57', 'x1', 'x78', 'x0', 'x28', 'x32', 'x29', 'x83'}]",5154651,-269.14841849148405,[31. 18. 20. 21.],"{'x0': 3, 'x1': 3, 'x2': 0, 'x3': 0, 'x4': 0, 'x5': 0, 'x6': 0, 'x7': 0, 'x8': 0, 'x9': 0, 'x10': 0, 'x11': 0, 'x12': 0, 'x13': 0, 'x14': 0, 'x15': 0, 'x16': 3, 'x17': 3, 'x18': 0, 'x19': 3, 'x20': 1, 'x21': 1, 'x22': 0, 'x23': 0, 'x24': 0, 'x25': 0, 'x26': 0, 'x27': 0, 'x28': 3, 'x29': 3, 'x30': 0, 'x31': 0, 'x32': 3, 'x33': 3, 'x34': 2, 'x35': 2, 'x36': 1, 'x37': 1, 'x38': 1, 'x39': 1, 'x40': 1, 'x41': 1, 'x42': 2, 'x43': 2, 'x44': 2, 'x45': 2, 'x46': 2, 'x47': 2, 'x48': 2, 'x49': 2, 'x50': 2, 'x51': 2, 'x52': 2, 'x53': 2, 'x54': 2, 'x55': 2, 'x56': 3, 'x57': 3, 'x58': 2, 'x59': 2, 'x60': 0, 'x61': 0, 'x62': 3, 'x63': 3, 'x64': 0, 'x65': 0, 'x66': 2, 'x67': 2, 'x68': 3, 'x69': 3, 'x70': 1, 'x71': 1, 'x72': 1, 'x73': 1, 'x74': 1, 'x75': 1, 'x76': 1, 'x77': 1, 'x78': 3, 'x79': 3, 'x80': 3, 'x81': 3, 'x82': 3, 'x83': 3, 'x84': 0, 'x85': 0, 'x86': 1, 'x87': 1, 'x88': 0, 'x89': 0}","[{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 22, 23, 24, 25, 26, 27, 30, 31, 60, 61, 64, 65, 84, 85, 88, 89}, {36, 37, 38, 39, 40, 41, 70, 71, 72, 73, 74, 75, 76, 77, 20, 21, 86, 87}, {34, 35, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 58, 59, 66, 67}, {1, 16, 17, 19, 28, 29, 32, 33, 56, 57, 62, 63, 68, 69, 78, 79, 80, 81, 82, 83}]",0.005976200103759766
0.6424778446729535,0.6235518378413578,"[{'x20', 'x36', 'x41', 'x76', 'x73', 'x77', 'x21', 'x70', 'x75', 'x40', 'x87', 'x37', 'x74', 'x71', 'x38', 'x39', 'x86', 'x72'}, {'x50', 'x34', 'x46', 'x35', 'x58', 'x67', 'x66', 'x48', 'x49', 'x44', 'x54', 'x55', 'x51', 'x59', 'x42', 'x47', 'x43', 'x45', 'x52', 'x53'}, {'x17', 'x62', 'x33', 'x81', 'x79', 'x80', 'x19', 'x68', 'x82', 'x16', 'x63', 'x56', 'x69', 'x57', 'x1', 'x78', 'x0', 'x28', 'x32', 'x29', 'x83'}, {'x24', 'x61', 'x14', 'x65', 'x31', 'x3', 'x12', 'x7', 'x10', 'x4', 'x23', 'x84', 'x64', 'x88', 'x11', 'x6', 'x13', 'x15', 'x8', 'x89', 'x85', 'x2', 'x25', 'x5', 'x26', 'x60', 'x9', 'x27', 'x30', 'x18', 'x22'}]",4932322,-269.14841849148405,[18. 20. 21. 31.],"{'x0': 2, 'x1': 2, 'x2': 3, 'x3': 3, 'x4': 3, 'x5': 3, 'x6': 3, 'x7': 3, 'x8': 3, 'x9': 3, 'x10': 3, 'x11': 3, 'x12': 3, 'x13': 3, 'x14': 3, 'x15': 3, 'x16': 2, 'x17': 2, 'x18': 3, 'x19': 2, 'x20': 0, 'x21': 0, 'x22': 3, 'x23': 3, 'x24': 3, 'x25': 3, 'x26': 3, 'x27': 3, 'x28': 2, 'x29': 2, 'x30': 3, 'x31': 3, 'x32': 2, 'x33': 2, 'x34': 1, 'x35': 1, 'x36': 0, 'x37': 0, 'x38': 0, 'x39': 0, 'x40': 0, 'x41': 0, 'x42': 1, 'x43': 1, 'x44': 1, 'x45': 1, 'x46': 1, 'x47': 1, 'x48': 1, 'x49': 1, 'x50': 1, 'x51': 1, 'x52': 1, 'x53': 1, 'x54': 1, 'x55': 1, 'x56': 2, 'x57': 2, 'x58': 1, 'x59': 1, 'x60': 3, 'x61': 3, 'x62': 2, 'x63': 2, 'x64': 3, 'x65': 3, 'x66': 1, 'x67': 1, 'x68': 2, 'x69': 2, 'x70': 0, 'x71': 0, 'x72': 0, 'x73': 0, 'x74': 0, 'x75': 0, 'x76': 0, 'x77': 0, 'x78': 2, 'x79': 2, 'x80': 2, 'x81': 2, 'x82': 2, 'x83': 2, 'x84': 3, 'x85': 3, 'x86': 0, 'x87': 0, 'x88': 3, 'x89': 3}","[{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 34, 58, 59, 60, 61, 64, 65, 84, 85, 88, 89}, {66, 35, 67, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55}, {36, 37, 38, 39, 40, 41, 70, 71, 72, 73, 74, 75, 76, 77, 20, 21, 86, 87}, {1, 68, 69, 78, 79, 16, 17, 80, 19, 81, 82, 83, 56, 57, 28, 29, 62, 63}]",0.004017829895019531
0.6424778446729535,0.6411192214111923,"[{'x20', 'x36', 'x41', 'x76', 'x73', 'x77', 'x21', 'x70', 'x75', 'x40', 'x87', 'x37', 'x74', 'x71', 'x38', 'x39', 'x86', 'x72'}, {'x24', 'x61', 'x14', 'x65', 'x31', 'x3', 'x12', 'x7', 'x10', 'x4', 'x23', 'x84', 'x64', 'x88', 'x11', 'x6', 'x13', 'x15', 'x8', 'x89', 'x85', 'x2', 'x25', 'x5', 'x26', 'x60', 'x9', 'x27', 'x30', 'x18', 'x22'}, {'x50', 'x34', 'x46', 'x35', 'x58', 'x67', 'x66', 'x48', 'x49', 'x44', 'x54', 'x55', 'x51', 'x59', 'x42', 'x47', 'x43', 'x45', 'x52', 'x53'}, {'x17', 'x62', 'x33', 'x81', 'x79', 'x80', 'x19', 'x68', 'x82', 'x16', 'x63', 'x56', 'x69', 'x57', 'x1', 'x78', 'x0', 'x28', 'x32', 'x29', 'x83'}]",5125712,-269.14841849148405,[18. 31. 20. 21.],"{'x0': 3, 'x1': 3, 'x2': 1, 'x3': 1, 'x4': 1, 'x5': 1, 'x6': 1, 'x7': 1, 'x8': 1, 'x9': 1, 'x10': 1, 'x11': 1, 'x12': 1, 'x13': 1, 'x14': 1, 'x15': 1, 'x16': 3, 'x17': 3, 'x18': 1, 'x19': 3, 'x20': 0, 'x21': 0, 'x22': 1, 'x23': 1, 'x24': 1, 'x25': 1, 'x26': 1, 'x27': 1, 'x28': 3, 'x29': 3, 'x30': 1, 'x31': 1, 'x32': 3, 'x33': 3, 'x34': 2, 'x35': 2, 'x36': 0, 'x37': 0, 'x38': 0, 'x39': 0, 'x40': 0, 'x41': 0, 'x42': 2, 'x43': 2, 'x44': 2, 'x45': 2, 'x46': 2, 'x47': 2, 'x48': 2, 'x49': 2, 'x50': 2, 'x51': 2, 'x52': 2, 'x53': 2, 'x54': 2, 'x55': 2, 'x56': 3, 'x57': 3, 'x58': 2, 'x59': 2, 'x60': 1, 'x61': 1, 'x62': 3, 'x63': 3, 'x64': 1, 'x65': 1, 'x66': 2, 'x67': 2, 'x68': 3, 'x69': 3, 'x70': 0, 'x71': 0, 'x72': 0, 'x73': 0, 'x74': 0, 'x75': 0, 'x76': 0, 'x77': 0, 'x78': 3, 'x79': 3, 'x80': 3, 'x81': 3, 'x82': 3, 'x83': 3, 'x84': 1, 'x85': 1, 'x86': 0, 'x87': 0, 'x88': 1, 'x89': 1}","[{0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 22, 23, 24, 25, 26, 27, 30, 31, 60, 61, 64, 65, 84, 85, 88, 89}, {36, 37, 38, 39, 40, 41, 70, 71, 72, 73, 74, 75, 76, 77, 20, 21, 86, 87}, {34, 35, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 58, 59, 66, 67}, {1, 16, 17, 19, 28, 29, 32, 33, 56, 57, 62, 63, 68, 69, 78, 79, 80, 81, 82, 83}]",0.0030062198638916016
