modularity_classical,modularity_quantum,communities,run_time_dwave,energy,counts,sample,communities_class_louvain,time_louvain
0.646686912817234,0.6424778446729537,"[{34, 35, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 58, 59, 66, 67}, {0, 1, 16, 17, 19, 28, 29, 32, 33, 56, 57, 62, 63, 68, 69, 78, 79, 80, 81, 82, 83}, {36, 37, 38, 39, 40, 41, 70, 71, 72, 73, 74, 75, 76, 77, 20, 21, 86, 87}, {2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 22, 23, 24, 25, 26, 27, 30, 31, 60, 61, 64, 65, 84, 85, 88, 89}]",5179.946,-269.14841849148405,[20. 21. 18. 31.],"{0: 1, 1: 1, 2: 3, 3: 3, 4: 3, 5: 3, 6: 3, 7: 3, 8: 3, 9: 3, 10: 3, 11: 3, 12: 3, 13: 3, 14: 3, 15: 3, 16: 1, 17: 1, 18: 3, 19: 1, 20: 2, 21: 2, 22: 3, 23: 3, 24: 3, 25: 3, 26: 3, 27: 3, 28: 1, 29: 1, 30: 3, 31: 3, 32: 1, 33: 1, 34: 0, 35: 0, 36: 2, 37: 2, 38: 2, 39: 2, 40: 2, 41: 2, 42: 0, 43: 0, 44: 0, 45: 0, 46: 0, 47: 0, 48: 0, 49: 0, 50: 0, 51: 0, 52: 0, 53: 0, 54: 0, 55: 0, 56: 1, 57: 1, 58: 0, 59: 0, 60: 3, 61: 3, 62: 1, 63: 1, 64: 3, 65: 3, 66: 0, 67: 0, 68: 1, 69: 1, 70: 2, 71: 2, 72: 2, 73: 2, 74: 2, 75: 2, 76: 2, 77: 2, 78: 1, 79: 1, 80: 1, 81: 1, 82: 1, 83: 1, 84: 3, 85: 3, 86: 2, 87: 2, 88: 3, 89: 3}","[{0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 88, 60, 61}, {70, 71, 72, 73, 74, 75, 76, 77, 20, 21, 36, 37, 38, 39, 40, 41}, {42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 58, 59}, {1, 68, 69, 78, 79, 80, 17, 81, 16, 83, 19, 28, 29, 32, 33, 56, 57, 62, 63}, {82, 86, 87}, {64, 65, 2, 3, 4, 66, 67, 84, 85, 22, 23, 24, 89, 26, 27, 25, 30, 31, 34, 35}]",0.024111032485961914
