,result,prop,energy
1,000001,0.09973126329615703,25.0
9,001001,0.0021862354642170553,26.0
18,010010,0.0032575915974539555,27.0
26,011010,0.02780184650450831,28.0
38,100110,0.03154055263181782,28.0
29,011101,0.026386261274891333,29.0
5,000101,0.018930582899002908,30.0
33,100001,0.008610115820678858,31.0
42,101010,0.0034906101857949583,32.0
22,010110,0.0017433378659100548,32.0
20,010100,0.008741021082613262,36.0
6,000110,0.010362042501846127,38.0
34,100010,0.0043628088648407296,39.0
41,101001,0.014635472023596129,40.0
24,011000,0.022558051867742592,48.0
45,101101,0.0008592679743137871,49.0
10,001010,0.007260016951091075,50.0
17,010001,0.01000689176371497,51.0
37,100101,0.01901735009377263,52.0
16,010000,0.033800403815054184,63.0
36,100100,0.006166490325773207,64.0
2,000010,0.011534114112097472,65.0
25,011001,0.06450466799362166,68.0
13,001101,0.028994641301983815,83.0
40,101000,0.0038853485201845723,84.0
30,011110,0.0008766971037312585,85.0
21,010101,0.0007825279069837436,88.0
4,000100,0.021828705871776002,106.0
32,100000,0.09174038829952305,107.0
8,001000,0.00486440455229199,134.0
46,101110,0.014750865432825378,137.0
0,000000,0.031247265632374885,165.0
53,110101,0.009971934376346296,166.0
28,011100,0.01998082186304433,201.0
57,111001,0.016130071449607528,202.0
14,001110,0.0043188154759217934,203.0
49,110001,0.007841570794075594,241.0
44,101100,0.03212801192212453,285.0
54,110110,0.05551295569573059,334.0
12,001100,0.00890440342048662,383.0
58,111010,0.010652122474549844,386.0
50,110010,0.0008488514369219515,441.0
61,111101,0.014119943733770046,499.0
52,110100,0.010802883670210046,562.0
56,111000,0.020799523770784447,630.0
48,110000,0.021412256804588164,701.0
62,111110,0.05209166914655897,779.0
23,010111,0.0003044051222642753,1028.0
60,111100,0.00045361965112899983,1119.0
27,011011,0.0032485103280093467,1120.0
19,010011,0.0015854698882636037,1215.0
39,100111,0.012117774154274865,1216.0
43,101011,0.0013006618052282424,1316.0
7,000111,0.0034330342761581846,1418.0
35,100011,0.018147563856244223,1419.0
11,001011,0.008718780837353675,1526.0
3,000011,0.004821062365141708,1637.0
31,011111,0.004222679476427967,1753.0
47,101111,0.0004685515933751114,1997.0
15,001111,0.006723566996341135,2255.0
55,110111,0.004531091026159958,2674.0
59,111011,0.001063711535831388,2822.0
51,110011,0.0058510997982915685,2973.0
63,111111,0.0010347397225853986,3791.0
