,result,prop,energy
1,000001,0.02826187069842665,25.0
9,001001,0.026563317392463256,26.0
18,010010,0.023642353757806007,27.0
26,011010,0.019638504819532526,28.0
38,100110,0.018768350953061924,28.0
29,011101,0.012792043516759664,29.0
5,000101,0.028139758219670075,30.0
33,100001,0.022065110418750342,31.0
42,101010,0.016895707468243256,32.0
22,010110,0.02158168226278444,32.0
20,010100,0.04155952483325746,36.0
6,000110,0.028268024679830656,38.0
34,100010,0.021068442737100065,39.0
41,101001,0.018503025414144246,40.0
24,011000,0.04006280870342078,48.0
45,101101,0.01106154529621636,49.0
10,001010,0.0263550046522151,50.0
17,010001,0.024173937929900097,51.0
37,100101,0.02026978971337345,52.0
16,010000,0.038324649020280384,63.0
36,100100,0.04022350276256054,64.0
2,000010,0.02898784446868997,65.0
25,011001,0.020993292548544474,68.0
13,001101,0.01648279821939848,83.0
40,101000,0.038441187809365666,84.0
30,011110,0.011469546401225675,85.0
21,010101,0.022762530953577508,88.0
4,000100,0.0388003080292662,106.0
32,100000,0.037752791847923926,107.0
8,001000,0.038275204393501516,134.0
46,101110,0.009588910332729862,137.0
0,000000,0.03322588900640974,165.0
53,110101,0.0058325223621609155,166.0
28,011100,0.02487895359945322,201.0
57,111001,0.005251398187822304,202.0
14,001110,0.015666481866868802,203.0
49,110001,0.006614013663715818,241.0
44,101100,0.023207234799460016,285.0
54,110110,0.00459524527861417,334.0
12,001100,0.025319505362387095,383.0
58,111010,0.003998336708893455,386.0
50,110010,0.005432239114665323,441.0
61,111101,0.003591334720007848,499.0
52,110100,0.012346766989888127,562.0
56,111000,0.011323852991088575,630.0
48,110000,0.013088105464136942,701.0
62,111110,0.0024167336705373187,779.0
23,010111,0.00016336078622606248,1028.0
60,111100,0.006715532928442018,1119.0
27,011011,0.00025987219602904474,1120.0
19,010011,1.5452593104546796e-05,1215.0
39,100111,0.0003808309444754208,1216.0
43,101011,0.0005190964277466911,1316.0
7,000111,0.00035514519824039314,1418.0
35,100011,7.284631331561179e-05,1419.0
11,001011,0.0002512514415822301,1526.0
3,000011,0.0012064232032810845,1637.0
31,011111,0.00015754059335063746,1753.0
47,101111,0.0003305040469478872,1997.0
15,001111,8.673263294762504e-05,2255.0
55,110111,0.00022492379387763824,2674.0
59,111011,0.00028412724779771004,2822.0
51,110011,9.407829161153905e-05,2973.0
63,111111,0.0003202973208811065,3791.0
