,result,prop,energy
1,000001,0.09534852810692085,25.0
9,001001,0.003706092041726781,26.0
18,010010,0.0033809465251070235,27.0
26,011010,0.02634660379859193,28.0
38,100110,0.034172813220026674,28.0
29,011101,0.02723123029017056,29.0
5,000101,0.02042680554147909,30.0
33,100001,0.006488677017152462,31.0
42,101010,0.0024510405769163656,32.0
22,010110,0.003772823290162183,32.0
20,010100,0.009827808350909953,36.0
6,000110,0.012480245114030342,38.0
34,100010,0.006772852870578519,39.0
41,101001,0.015736317039738063,40.0
24,011000,0.021017977637402898,48.0
45,101101,0.0006728174598245738,49.0
10,001010,0.006203681347424585,50.0
17,010001,0.013950485062871838,51.0
37,100101,0.023103306949312157,52.0
16,010000,0.03419147753437369,63.0
36,100100,0.0041099735887891245,64.0
2,000010,0.010418722704823608,65.0
25,011001,0.06235359306085817,68.0
13,001101,0.027179932408662358,83.0
40,101000,0.0029758036599933013,84.0
30,011110,0.0012890404589582496,85.0
21,010101,0.0006808744570018568,88.0
4,000100,0.01604237780012237,106.0
32,100000,0.09087396348924281,107.0
8,001000,0.005151595404820014,134.0
46,101110,0.018230016329915468,137.0
0,000000,0.0355032321672885,165.0
53,110101,0.010125769505961174,166.0
28,011100,0.020028631454855606,201.0
57,111001,0.024250777635311006,202.0
14,001110,0.005421844878367525,203.0
49,110001,0.007108358018547255,241.0
44,101100,0.028808050095181,285.0
54,110110,0.05260695742056476,334.0
12,001100,0.00743145707791021,383.0
58,111010,0.007588530636895641,386.0
50,110010,0.0007831456110295807,441.0
61,111101,0.012257821947304563,499.0
52,110100,0.00965846859838105,562.0
56,111000,0.02013094516802318,630.0
48,110000,0.023671438135122347,701.0
62,111110,0.054383905614489844,779.0
23,010111,0.00021516410956952728,1028.0
60,111100,0.0009410086509178032,1119.0
27,011011,0.002955281687628298,1120.0
19,010011,0.0014916727703930368,1215.0
39,100111,0.010581220523153726,1216.0
43,101011,0.0006116144946470275,1316.0
7,000111,0.003378016959924088,1418.0
35,100011,0.017094642276526177,1419.0
11,001011,0.008042651160577194,1526.0
3,000011,0.005903419179420692,1637.0
31,011111,0.003671720949708457,1753.0
47,101111,0.00042441826905753426,1997.0
15,001111,0.007209404311137431,2255.0
55,110111,0.004240418133449334,2674.0
59,111011,0.0013584588834885565,2822.0
51,110011,0.004632371784348038,2973.0
63,111111,0.0009007587529005015,3791.0
