,result,prop,energy
1,000001,0.23667547513446008,25.0
9,001001,0.004978782914924277,26.0
18,010010,0.007127434508670867,27.0
26,011010,0.03824754423734496,28.0
38,100110,0.037355644543654254,28.0
29,011101,0.026474374393052363,29.0
5,000101,0.026109750398995418,30.0
33,100001,0.05195040242345059,31.0
42,101010,0.008478917145654543,32.0
22,010110,0.003233603064919359,32.0
20,010100,0.0347638631094305,36.0
6,000110,0.005333791225191472,38.0
34,100010,0.01676676795894066,39.0
41,101001,0.0027278140026642996,40.0
24,011000,0.033964475396939565,48.0
45,101101,0.00643660216364325,49.0
10,001010,0.009519472277126656,50.0
17,010001,0.03564391594054156,51.0
37,100101,0.010580232194236976,52.0
16,010000,0.01137832152682611,63.0
36,100100,0.0008904637702289632,64.0
2,000010,0.03831787943157017,65.0
25,011001,0.006904602311494846,68.0
13,001101,0.003477682512944988,83.0
40,101000,0.0007441281569184912,84.0
30,011110,0.010993077721845084,85.0
21,010101,0.0011535807694894996,88.0
4,000100,0.008944607723160103,106.0
32,100000,0.003586819065625128,107.0
8,001000,0.0071001358938886615,134.0
46,101110,0.0054487845863472675,137.0
0,000000,0.007289795349283376,165.0
53,110101,0.05400075982210759,166.0
28,011100,0.0038766519548785816,201.0
57,111001,0.02718161380131298,202.0
14,001110,0.010609103012639787,203.0
49,110001,0.005721892698045289,241.0
44,101100,0.0007778500438634717,285.0
54,110110,0.0025577710259013496,334.0
12,001100,0.00017675043320859182,383.0
58,111010,0.028260522051322286,386.0
50,110010,0.01822562108259837,441.0
61,111101,0.02411009133974054,499.0
52,110100,0.010603143429362149,562.0
56,111000,0.010845736432721976,630.0
48,110000,0.0004976297846184971,701.0
62,111110,0.008619053677839527,779.0
23,010111,0.006906066740353571,1028.0
60,111100,0.0007761287204685316,1119.0
27,011011,0.0038474300897080012,1120.0
19,010011,0.007825579486383839,1215.0
39,100111,0.011214590256301697,1216.0
43,101011,0.0033892404015766035,1316.0
7,000111,0.015340457289515422,1418.0
35,100011,0.0005515950361062143,1419.0
11,001011,0.007063265122181215,1526.0
3,000011,0.0010101871479090288,1637.0
31,011111,0.01734849031560315,1753.0
47,101111,0.00649706885217827,1997.0
15,001111,0.0018622467280009522,2255.0
55,110111,0.001758132922703473,2674.0
59,111011,0.0052460369354812245,2822.0
51,110011,0.000650721948802496,2973.0
63,111111,4.9829563085576105e-05,3791.0
