,result,prop,energy
1,000001,0.23950360668199516,25.0
9,001001,0.004977322771025274,26.0
18,010010,0.007022422033348157,27.0
26,011010,0.03768061332204488,28.0
38,100110,0.0380864357928991,28.0
29,011101,0.023923209820462726,29.0
5,000101,0.02691959635616812,30.0
33,100001,0.05536997247305418,31.0
42,101010,0.008187034710140817,32.0
22,010110,0.0035347487089837097,32.0
20,010100,0.035101109071589136,36.0
6,000110,0.005116932522017331,38.0
34,100010,0.015293816296784172,39.0
41,101001,0.0023728027600980867,40.0
24,011000,0.034385134912747965,48.0
45,101101,0.0052574670143059965,49.0
10,001010,0.010423755766019015,50.0
17,010001,0.0332440198706209,51.0
37,100101,0.009503465351184648,52.0
16,010000,0.010822019330460047,63.0
36,100100,0.0006728850978156957,64.0
2,000010,0.0362124241357483,65.0
25,011001,0.00793206486801734,68.0
13,001101,0.0034496784764356907,83.0
40,101000,0.0008301411782441595,84.0
30,011110,0.010077978941881819,85.0
21,010101,0.0009360991136789827,88.0
4,000100,0.008919833476810217,106.0
32,100000,0.0037511232239434834,107.0
8,001000,0.008034402151579287,134.0
46,101110,0.0052829334522228166,137.0
0,000000,0.006955991228339314,165.0
53,110101,0.055470894333438346,166.0
28,011100,0.0034809015561126006,201.0
57,111001,0.02525010653767235,202.0
14,001110,0.010804643396339934,203.0
49,110001,0.004899852980123466,241.0
44,101100,0.0009127476138895204,285.0
54,110110,0.0029657231552486277,334.0
12,001100,0.00014188221077463472,383.0
58,111010,0.030323138171076937,386.0
50,110010,0.017933468775226356,441.0
61,111101,0.023481823393713942,499.0
52,110100,0.009455003068255046,562.0
56,111000,0.011610822819001628,630.0
48,110000,0.0006950371933683039,701.0
62,111110,0.009580232555076808,779.0
23,010111,0.006817168167212414,1028.0
60,111100,0.0009267492647762191,1119.0
27,011011,0.0033449478920980985,1120.0
19,010011,0.00794348484031527,1215.0
39,100111,0.012360816650600438,1216.0
43,101011,0.004041970340751529,1316.0
7,000111,0.014917807941230515,1418.0
35,100011,0.0007504213691903953,1419.0
11,001011,0.007282702316765728,1526.0
3,000011,0.0010067467891417656,1637.0
31,011111,0.017938269060747195,1753.0
47,101111,0.006482049106007013,1997.0
15,001111,0.0019991480502132004,2255.0
55,110111,0.0017767075256768182,2674.0
59,111011,0.00504837410037959,2822.0
51,110011,0.0005339296848930746,2973.0
63,111111,4.1388230000706866e-05,3791.0
