,result,prop,energy
1,000001,0.03160579557313711,25.0
9,001001,0.029902631931919367,26.0
18,010010,0.026686918564515296,27.0
26,011010,0.019049489876645315,28.0
38,100110,0.01833688725552656,28.0
29,011101,0.014209833483674739,29.0
5,000101,0.03143382735270375,30.0
33,100001,0.024425935556609536,31.0
42,101010,0.016331291270111944,32.0
22,010110,0.021074603079804834,32.0
20,010100,0.039350227039733156,36.0
6,000110,0.03311668552237692,38.0
34,100010,0.02446437053808815,39.0
41,101001,0.017579394312592915,40.0
24,011000,0.038389971161183575,48.0
45,101101,0.012509766665140443,49.0
10,001010,0.03127601342443533,50.0
17,010001,0.02626304889256846,51.0
37,100101,0.019455254874704637,52.0
16,010000,0.034074114920879396,63.0
36,100100,0.039528352252070444,64.0
2,000010,0.03415157438119045,65.0
25,011001,0.02008858332625825,68.0
13,001101,0.018582553784549087,83.0
40,101000,0.038302294365240706,84.0
30,011110,0.013406598696092627,85.0
21,010101,0.021934445864438903,88.0
4,000100,0.03178923243738647,106.0
32,100000,0.03507692157420199,107.0
8,001000,0.03167961773476379,134.0
46,101110,0.011491747184014033,137.0
0,000000,0.02398714189230483,165.0
53,110101,0.007701651060314628,166.0
28,011100,0.022111500459307674,201.0
57,111001,0.007153699546826135,202.0
14,001110,0.01917295124981497,203.0
49,110001,0.008147241535755247,241.0
44,101100,0.021878232924068566,285.0
54,110110,0.006807455450394902,334.0
12,001100,0.015750282745760943,383.0
58,111010,0.0061591015439403825,386.0
50,110010,0.007564280032537553,441.0
61,111101,0.0055318508740678325,499.0
52,110100,0.009311092014180308,562.0
56,111000,0.008856044276418708,630.0
48,110000,0.007242266872124746,701.0
62,111110,0.004411366121246866,779.0
23,010111,0.0001361231189459214,1028.0
60,111100,0.004213729410132033,1119.0
27,011011,6.681571337295559e-05,1120.0
19,010011,0.0004159144980284067,1215.0
39,100111,2.0177480040721366e-05,1216.0
43,101011,2.8776829593593234e-06,1316.0
7,000111,0.001363144810544533,1418.0
35,100011,0.00025712678605898943,1419.0
11,001011,0.001102688148510194,1526.0
3,000011,0.0021744335250491664,1637.0
31,011111,5.928017209935869e-05,1753.0
47,101111,9.596825066669506e-05,1997.0
15,001111,0.00016726772645870265,2255.0
55,110111,0.0005397915521827313,2674.0
59,111011,0.0006215635399814815,2822.0
51,110011,0.00046444758178463126,2973.0
63,111111,0.0009445085075473714,3791.0
