,result,prop,energy
1,000001,0.029268576562739415,25.0
9,001001,0.02494878198697042,26.0
18,010010,0.020320592544677593,27.0
26,011010,0.01518004138805051,28.0
38,100110,0.014431274152191715,28.0
29,011101,0.011117448563158995,29.0
5,000101,0.026679270061676155,30.0
33,100001,0.01892275259682356,31.0
42,101010,0.012959644179190885,32.0
22,010110,0.01675126438478449,32.0
20,010100,0.04507604117102945,36.0
6,000110,0.026400432295257712,38.0
34,100010,0.017929406708396108,39.0
41,101001,0.01428292762273857,40.0
24,011000,0.04302051513743492,48.0
45,101101,0.00957492225441547,49.0
10,001010,0.024441016414907618,50.0
17,010001,0.021033525148975503,51.0
37,100101,0.015740781795799214,52.0
16,010000,0.044434583019345796,63.0
36,100100,0.04290146389420864,64.0
2,000010,0.029426920076403504,65.0
25,011001,0.01642770712271402,68.0
13,001101,0.016330945347043296,83.0
40,101000,0.04064972622250708,84.0
30,011110,0.010088005782667924,85.0
21,010101,0.0179352744124456,88.0
4,000100,0.047837111724594934,106.0
32,100000,0.04284269019210005,107.0
8,001000,0.04642006012953308,134.0
46,101110,0.008471736595578028,137.0
0,000000,0.043240544582315035,165.0
53,110101,0.00591037094024491,166.0
28,011100,0.027025113307623763,201.0
57,111001,0.005375483097376481,202.0
14,001110,0.015473572132522668,203.0
49,110001,0.006816198037496564,241.0
44,101100,0.024894856174775316,285.0
54,110110,0.004935696789008974,334.0
12,001100,0.029021425900646863,383.0
58,111010,0.004372329982836777,386.0
50,110010,0.005779552629287492,441.0
61,111101,0.003965154153315927,499.0
52,110100,0.01284735454707266,562.0
56,111000,0.0117186610345131,630.0
48,110000,0.013242956620304489,701.0
62,111110,0.002845856625180399,779.0
23,010111,8.870204561684969e-06,1028.0
60,111100,0.006388370793321648,1119.0
27,011011,2.1892880656991294e-05,1120.0
19,010011,5.798581696283995e-05,1215.0
39,100111,4.279295583162429e-05,1216.0
43,101011,9.234581241042162e-05,1316.0
7,000111,0.00045956680088103874,1418.0
35,100011,4.182821832766784e-05,1419.0
11,001011,0.00035127576848959424,1526.0
3,000011,0.0010709071803782868,1637.0
31,011111,9.995842351903075e-05,1753.0
47,101111,0.00021913066732993618,1997.0
15,001111,7.571230346026698e-05,2255.0
55,110111,0.00040270686239358055,2674.0
59,111011,0.0004836094293950638,2822.0
51,110011,0.00028447054687725094,2973.0
63,111111,0.000588009292312269,3791.0
